NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
47	164.075	81.344	25.058	60.488	0.718	0.627	40000.0
48	159.895	82.613	24.382	60.809	0.743	0.615	40000.0
49	160.144	82.531	24.354	60.511	0.742	0.617	60000.0
50	160.883	82.353	24.064	60.702	0.726	0.615	40000.0
51	155.892	82.644	23.374	60.875	0.765	0.609	60000.0
52	160.144	80.958	24.277	59.833	0.694	0.641	60000.0
53	158.561	82.906	24.108	60.869	0.753	0.616	100000.0
54	158.146	81.735	24.336	61.203	0.721	0.609	40000.0
55	163.032	82.492	24.877	60.762	0.735	0.619	60000.0
56	161.084	83.338	24.435	61.261	0.751	0.605	60000.0
57	158.431	82.085	24.013	60.343	0.736	0.628	40000.0
58	158.148	82.136	23.891	60.246	0.738	0.623	60000.0
59	162.295	82.828	24.537	60.913	0.735	0.617	40000.0
60	160.51	81.957	24.423	60.512	0.737	0.624	60000.0
61	161.141	83.005	24.447	61.261	0.739	0.607	80000.0
62	160.457	82.526	24.171	60.986	0.749	0.608	40000.0
63	160.544	82.673	24.311	60.275	0.739	0.628	60000.0
64	158.963	82.941	24.107	60.533	0.736	0.624	60000.0
65	160.113	81.832	24.055	60.021	0.717	0.628	60000.0
66	160.171	82.981	24.27	60.811	0.742	0.62	60000.0
67	158.797	82.438	24.505	60.514	0.738	0.619	40000.0
68	160.91	82.086	24.429	60.34	0.723	0.629	60000.0
69	159.99	82.477	24.1	60.495	0.738	0.623	60000.0
70	157.907	82.086	24.001	60.524	0.745	0.619	120000.0
71	159.643	82.83	24.035	60.629	0.747	0.615	40000.0
72	160.822	82.913	24.202	60.553	0.747	0.624	80000.0
73	158.097	82.557	23.794	60.786	0.741	0.615	60000.0
74	159.932	82.755	24.328	60.81	0.736	0.617	40000.0
75	161.072	82.45	24.029	60.512	0.729	0.622	40000.0
76	160.89	82.459	24.12	60.503	0.751	0.614	100000.0
77	159.141	81.713	24.324	60.442	0.726	0.625	60000.0
78	158.348	82.173	23.723	60.728	0.743	0.611	40000.0
79	163.643	82.806	24.948	61.133	0.741	0.614	120000.0
80	158.468	82.423	24.154	60.428	0.745	0.618	40000.0
81	160.769	82.133	24.228	60.32	0.733	0.628	80000.0
82	160.939	82.902	24.424	61.177	0.76	0.61	60000.0
83	161.864	81.711	24.737	60.394	0.717	0.629	60000.0
84	163.568	82.714	24.477	60.815	0.736	0.614	60000.0
85	161.651	82.074	24.376	60.865	0.732	0.618	60000.0
86	161.826	83.226	24.399	60.823	0.746	0.619	80000.0
87	158.989	81.813	24.03	60.58	0.725	0.619	100000.0
88	158.548	81.618	23.878	60.346	0.714	0.624	60000.0
89	160.252	82.426	24.175	60.495	0.728	0.622	40000.0
90	158.807	82.892	24.081	60.958	0.749	0.618	140000.0
91	163.828	80.753	25.089	60.32	0.685	0.638	40000.0
92	159.97	82.717	24.016	60.66	0.729	0.618	100000.0
93	158.33	82.078	23.661	60.307	0.731	0.625	40000.0
94	159.311	82.981	23.919	61.03	0.754	0.613	40000.0
95	161.006	82.486	24.051	60.582	0.727	0.624	40000.0
96	158.042	82.247	23.886	60.054	0.743	0.622	60000.0
97	160.509	83.113	24.222	60.86	0.756	0.611	40000.0
98	157.751	82.126	23.795	60.26	0.733	0.624	40000.0
99	155.733	81.937	23.507	60.526	0.74	0.619	40000.0
100	159.193	81.967	24.807	60.597	0.733	0.622	100000.0
101	158.26	81.757	23.722	60.286	0.719	0.624	80000.0
102	160.184	82.426	24.308	60.412	0.735	0.624	40000.0
103	156.859	82.083	23.717	60.343	0.726	0.623	40000.0
104	158.707	82.576	24.197	60.604	0.753	0.616	60000.0
105	159.565	82.149	24.113	60.384	0.737	0.624	80000.0
106	159.323	81.752	23.857	59.774	0.721	0.635	40000.0
107	159.701	82.862	23.755	60.606	0.735	0.62	60000.0
108	160.376	82.441	24.38	60.397	0.744	0.626	60000.0
109	163.238	83.517	24.806	61.55	0.742	0.607	40000.0
110	157.783	81.863	24.036	60.32	0.718	0.629	60000.0
111	156.883	81.561	23.64	60.195	0.736	0.623	40000.0
112	159.784	82.9	24.611	60.958	0.75	0.612	60000.0
113	161.976	83.391	24.29	60.842	0.759	0.616	80000.0
114	159.798	82.512	23.985	60.37	0.74	0.623	60000.0
115	161.195	82.668	24.183	60.579	0.732	0.625	40000.0
116	158.551	82.165	23.789	60.247	0.736	0.623	60000.0
117	160.457	82.659	23.79	60.365	0.74	0.617	60000.0
118	162.639	83.377	24.646	60.899	0.75	0.618	60000.0
119	160.616	82.782	24.022	60.756	0.727	0.626	40000.0
120	157.694	81.842	23.98	60.16	0.74	0.629	60000.0
121	168.291	83.078	25.223	60.719	0.741	0.62	60000.0
122	158.42	82.623	23.495	60.109	0.735	0.626	40000.0
123	162.042	82.913	23.999	61.025	0.741	0.611	40000.0
124	160.349	81.745	24.353	60.171	0.717	0.634	80000.0
125	156.422	82.208	23.933	60.237	0.73	0.625	100000.0
126	163.422	81.645	24.961	59.966	0.704	0.635	80000.0
127	159.516	82.813	24.312	61.147	0.738	0.612	40000.0
128	160.515	83.224	24.607	61.542	0.741	0.608	80000.0
129	162.053	82.62	24.394	60.738	0.749	0.612	80000.0
130	157.607	82.409	23.774	60.478	0.74	0.618	40000.0
131	161.803	83.099	24.719	61.196	0.743	0.615	40000.0
132	161.056	82.339	24.313	60.636	0.734	0.622	60000.0
133	158.806	82.028	23.884	59.92	0.725	0.627	40000.0
134	161.936	83.738	24.663	61.096	0.751	0.619	100000.0
135	159.751	82.777	23.982	60.801	0.734	0.619	60000.0
136	156.93	82.025	23.737	60.131	0.736	0.625	60000.0
137	160.187	82.466	24.172	60.635	0.731	0.624	40000.0
138	159.926	82.295	24.144	61.006	0.735	0.612	40000.0
139	161.664	81.249	25.076	60.149	0.709	0.628	100000.0
140	160.821	83.322	24.284	61.138	0.757	0.607	40000.0
141	159.025	82.049	23.988	60.507	0.726	0.621	60000.0
142	163.288	83.975	24.529	61.493	0.761	0.602	60000.0
143	159.149	82.906	24.236	60.785	0.744	0.616	60000.0
144	158.606	82.705	24.039	60.813	0.737	0.62	60000.0
145	157.165	81.827	23.651	60.24	0.721	0.624	60000.0
146	162.328	83.213	24.253	61.039	0.735	0.616	60000.0
147	159.556	82.295	24.241	60.347	0.733	0.621	100000.0
148	159.005	82.461	24.141	60.784	0.735	0.617	80000.0
149	156.182	81.72	23.456	59.901	0.735	0.632	60000.0
150	159.589	82.659	24.491	60.58	0.745	0.622	120000.0
151	158.745	82.752	24.092	60.164	0.751	0.621	40000.0
152	157.411	81.325	23.52	59.558	0.726	0.63	120000.0
153	160.335	82.053	24.391	60.357	0.737	0.621	40000.0
154	165.941	82.394	24.785	60.36	0.728	0.619	60000.0
155	157.534	82.513	23.539	60.061	0.742	0.626	100000.0
156	161.563	82.468	24.099	60.277	0.733	0.626	40000.0
157	160.773	82.05	24.543	60.172	0.72	0.629	40000.0
158	159.816	83.476	24.091	61.133	0.738	0.612	60000.0
159	159.987	83.002	24.007	60.97	0.749	0.609	80000.0
160	159.659	82.381	24.039	60.584	0.728	0.627	60000.0
161	160.248	82.619	24.359	61.014	0.751	0.613	40000.0
162	160.004	82.573	24.163	60.578	0.739	0.615	60000.0
163	161.826	82.636	24.585	60.682	0.72	0.623	40000.0
164	156.66	81.033	23.869	60.437	0.717	0.624	40000.0
165	157.355	82.098	23.939	60.481	0.731	0.622	80000.0
166	162.38	83.017	24.702	60.584	0.736	0.624	80000.0
167	158.581	81.898	23.866	60.244	0.76	0.621	60000.0
168	157.217	81.35	23.522	59.589	0.713	0.636	60000.0
169	157.772	82.028	23.627	60.164	0.737	0.621	80000.0
170	158.661	82.182	23.753	59.891	0.729	0.635	60000.0
171	160.64	83.007	24.354	60.746	0.742	0.617	40000.0
172	162.008	82.647	24.508	60.919	0.724	0.618	60000.0
173	160.066	82.726	24.286	61.372	0.744	0.609	80000.0
174	158.888	81.963	24.019	60.371	0.728	0.621	80000.0
175	160.84	83.009	24.3	60.692	0.743	0.62	60000.0
176	158.117	82.138	23.664	59.865	0.718	0.631	60000.0
177	158.492	81.867	23.775	60.262	0.736	0.623	40000.0
178	162.375	82.702	24.578	60.763	0.744	0.617	100000.0
179	158.11	82.352	24.268	60.651	0.753	0.616	100000.0
180	158.413	82.573	24.09	60.034	0.748	0.627	80000.0
181	160.024	82.904	24.066	60.74	0.726	0.623	60000.0
182	158.742	82.298	23.902	60.671	0.748	0.612	40000.0
183	158.466	82.73	24.204	60.697	0.745	0.618	60000.0
184	160.066	82.991	24.177	60.891	0.737	0.616	40000.0
185	161.875	83.164	24.49	61.213	0.749	0.608	100000.0
186	160.003	82.083	23.935	60.047	0.736	0.627	40000.0
187	159.495	82.084	24.106	60.414	0.732	0.627	60000.0
188	160.627	82.348	24.128	59.991	0.733	0.628	40000.0
189	160.859	82.742	24.023	60.507	0.734	0.618	80000.0
190	161.239	82.796	24.294	61.021	0.736	0.616	40000.0
191	158.342	82.304	23.814	60.662	0.739	0.611	40000.0
192	161.794	82.79	23.814	60.461	0.732	0.621	80000.0
193	160.572	81.537	24.147	59.982	0.716	0.626	40000.0
194	157.006	80.93	23.62	59.872	0.718	0.631	100000.0
195	159.585	82.142	24.079	60.009	0.732	0.627	100000.0
196	156.473	81.573	23.757	60.181	0.726	0.627	60000.0
197	158.396	82.267	24.501	60.388	0.708	0.63	40000.0
198	157.666	81.609	23.63	60.284	0.722	0.626	80000.0
199	161.565	82.75	24.602	60.834	0.743	0.617	40000.0
200	161.716	82.511	24.351	60.318	0.748	0.623	80000.0
