NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
137	170.213	83.975	26.034	61.978	0.755	0.605	40000.0
138	170.424	84.025	25.993	62.303	0.756	0.597	60000.0
139	167.442	83.502	25.745	61.613	0.754	0.603	40000.0
140	170.751	85.048	26.005	62.571	0.775	0.591	60000.0
141	169.59	83.533	25.962	61.897	0.751	0.604	120000.0
142	173.042	85.608	26.166	62.875	0.775	0.586	60000.0
143	170.076	84.487	26.117	61.979	0.759	0.601	60000.0
144	168.287	84.001	25.714	61.965	0.752	0.605	40000.0
145	168.052	83.55	25.597	61.783	0.744	0.604	40000.0
146	172.896	84.658	26.17	62.374	0.761	0.599	80000.0
147	168.857	83.949	25.868	61.872	0.758	0.602	80000.0
148	170.149	84.804	26.035	62.383	0.764	0.6	80000.0
149	166.806	83.542	25.458	61.338	0.757	0.614	40000.0
150	168.85	83.774	26.292	61.692	0.762	0.61	40000.0
151	168.402	84.427	26.036	61.73	0.784	0.6	60000.0
152	167.314	84.31	25.545	62.085	0.758	0.603	40000.0
153	169.431	84.806	25.979	62.279	0.771	0.599	60000.0
154	170.217	84.077	25.456	61.797	0.76	0.596	40000.0
155	167.974	84.834	25.381	61.983	0.766	0.603	60000.0
156	171.215	83.839	26.005	61.59	0.748	0.61	80000.0
157	170.717	83.485	26.158	61.412	0.738	0.614	80000.0
158	168.071	84.831	25.711	62.478	0.765	0.592	40000.0
159	169.874	84.292	25.994	61.879	0.763	0.599	40000.0
160	169.297	84.18	25.748	62.027	0.754	0.607	40000.0
161	170.947	83.981	26.412	62.419	0.767	0.597	60000.0
162	168.46	84.355	25.758	62.099	0.761	0.597	60000.0
163	172.325	84.619	26.622	62.25	0.744	0.604	60000.0
164	165.998	82.703	25.707	61.795	0.747	0.606	80000.0
165	167.272	83.899	25.966	61.98	0.753	0.605	40000.0
166	171.005	84.615	26.331	61.909	0.764	0.605	40000.0
167	168.308	83.829	25.676	61.729	0.797	0.597	60000.0
168	168.695	82.709	25.696	60.996	0.731	0.62	40000.0
169	169.323	84.644	25.731	62.474	0.763	0.599	60000.0
170	169.183	83.803	25.561	61.496	0.751	0.614	60000.0
171	171.123	84.557	26.036	62.023	0.76	0.601	40000.0
172	171.497	84.348	26.274	62.274	0.744	0.601	60000.0
173	169.339	84.433	26.037	62.583	0.766	0.592	40000.0
174	169.085	83.771	25.888	61.915	0.749	0.602	60000.0
175	171.211	84.615	26.124	62.152	0.771	0.598	40000.0
176	168.302	83.663	25.483	61.294	0.737	0.615	40000.0
177	170.234	83.694	25.896	61.908	0.754	0.605	60000.0
178	173.52	85.23	26.818	62.835	0.768	0.593	40000.0
179	168.681	84.092	26.05	62.082	0.774	0.598	80000.0
180	168.917	84.393	25.927	61.666	0.772	0.607	80000.0
181	169.145	84.16	25.812	61.95	0.742	0.608	40000.0
182	171.113	84.284	26.106	62.614	0.77	0.593	40000.0
183	168.966	84.208	25.746	61.78	0.757	0.607	60000.0
184	170.81	84.517	25.943	62.35	0.761	0.597	40000.0
185	172.622	84.913	26.399	62.673	0.779	0.588	40000.0
186	169.725	83.582	25.766	61.525	0.755	0.609	40000.0
187	169.395	84.341	26.145	62.084	0.759	0.608	60000.0
188	171.278	84.1	26.159	61.492	0.756	0.608	60000.0
189	171.494	84.799	25.752	62.131	0.754	0.601	100000.0
190	171.393	84.343	25.993	62.292	0.756	0.601	100000.0
191	168.788	83.983	25.435	61.973	0.754	0.597	40000.0
192	172.918	84.251	25.812	61.886	0.748	0.604	80000.0
193	171.649	83.278	26.214	61.49	0.744	0.608	60000.0
194	167.637	82.659	25.565	61.295	0.739	0.613	60000.0
195	170.321	83.58	26.038	61.558	0.746	0.609	40000.0
196	168.002	83.614	25.823	62.043	0.751	0.604	40000.0
197	168.192	83.653	25.956	61.632	0.735	0.614	60000.0
198	166.814	83.053	25.383	61.6	0.741	0.608	60000.0
199	172.393	84.401	26.375	62.188	0.762	0.601	60000.0
200	171.609	84.136	26.208	61.759	0.774	0.603	80000.0
