AID	Sample_ID	chr1p36	MeanL1methy	MeanL1HSmethy	cancerType
TCGA-BR-6456-01A	TCGA.BR.6456.01A	WT	0.684981865712884	0.766107980393397	TCGA-STAD
TCGA-BR-6457-01A	TCGA.BR.6457.01A	WT	0.739798239210517	0.862854213192559	TCGA-STAD
TCGA-BR-6458-01A	TCGA.BR.6458.01A	WT	0.651681817221662	0.841842522546629	TCGA-STAD
TCGA-BR-6563-01A	TCGA.BR.6563.01A	WT	0.736498666213498	0.821457871714047	TCGA-STAD
TCGA-BR-6564-01A	TCGA.BR.6564.01A	WT	0.770133667556849	0.860059432059812	TCGA-STAD
TCGA-BR-6565-01A	TCGA.BR.6565.01A	WT	0.620243903158582	0.71606257851051	TCGA-STAD
TCGA-BR-6566-01A	TCGA.BR.6566.01A	WT	0.702393543437651	0.804852091374139	TCGA-STAD
TCGA-BR-6705-01A	TCGA.BR.6705.01A	WT	0.747271957972345	0.878441879627845	TCGA-STAD
TCGA-BR-6706-01A	TCGA.BR.6706.01A	WT	0.718078370761833	0.88314986296904	TCGA-STAD
TCGA-BR-6707-01A	TCGA.BR.6707.01A	WT	0.71831897690296	0.842342568512858	TCGA-STAD
TCGA-BR-6709-01A	TCGA.BR.6709.01A	WT	0.7181062873085	0.819532930453894	TCGA-STAD
TCGA-BR-6710-01A	TCGA.BR.6710.01A	WT	0.766597188149177	0.858900326663681	TCGA-STAD
TCGA-BR-6801-01A	TCGA.BR.6801.01A	WT	0.732136139894514	0.862605827865009	TCGA-STAD
TCGA-BR-6802-01A	TCGA.BR.6802.01A	WT	0.713574867912108	0.856407684363867	TCGA-STAD
TCGA-BR-6803-01A	TCGA.BR.6803.01A	WT	0.739506295799641	0.865010446343392	TCGA-STAD
TCGA-BR-6852-01A	TCGA.BR.6852.01A	Loss	0.684659909122532	0.860782523291785	TCGA-STAD
TCGA-BR-7196-01A	TCGA.BR.7196.01A	WT	0.745463110376302	0.854470353737026	TCGA-STAD
TCGA-BR-7197-01A	TCGA.BR.7197.01A	WT	0.58294285712116	0.712447695136278	TCGA-STAD
TCGA-BR-7703-01A	TCGA.BR.7703.01A	WT	0.661988288796051	0.847824116006375	TCGA-STAD
TCGA-BR-7704-01A	TCGA.BR.7704.01A	WT	0.581962639956002	0.7042585174882	TCGA-STAD
TCGA-BR-7707-01A	TCGA.BR.7707.01A	WT	0.67127283973272	0.836233040429313	TCGA-STAD
TCGA-BR-7715-01A	TCGA.BR.7715.01A	WT	0.60436318498726	0.772742602868649	TCGA-STAD
TCGA-BR-7716-01A	TCGA.BR.7716.01A	WT	0.666539678137695	0.77693375856395	TCGA-STAD
TCGA-BR-7717-01A	TCGA.BR.7717.01A	WT	0.643389907082281	0.813734753306364	TCGA-STAD
TCGA-BR-7722-01A	TCGA.BR.7722.01A	WT	0.728015215798188	0.860652270365729	TCGA-STAD
TCGA-BR-7723-01A	TCGA.BR.7723.01A	WT	0.701861383062764	0.795369754551996	TCGA-STAD
TCGA-BR-7851-01A	TCGA.BR.7851.01A	WT	0.732581400586315	0.859872250473666	TCGA-STAD
TCGA-BR-7901-01A	TCGA.BR.7901.01A	WT	0.66025045033558	0.771759479045533	TCGA-STAD
TCGA-BR-7957-01A	TCGA.BR.7957.01A	WT	0.759186926800093	0.865293070353417	TCGA-STAD
TCGA-BR-7958-01A	TCGA.BR.7958.01A	WT	0.71118315019243	0.889828114476525	TCGA-STAD
TCGA-BR-7959-01A	TCGA.BR.7959.01A	WT	0.759039737683054	0.815599380250878	TCGA-STAD
TCGA-BR-8058-01A	TCGA.BR.8058.01A	WT	0.751288358494951	0.858335889108168	TCGA-STAD
TCGA-BR-8059-01A	TCGA.BR.8059.01A	WT	0.692676390945198	0.82527728483867	TCGA-STAD
TCGA-BR-8060-01A	TCGA.BR.8060.01A	Loss	0.567108551531961	0.720275412577513	TCGA-STAD
TCGA-BR-8077-01A	TCGA.BR.8077.01A	WT	0.597780573718178	0.784959958423923	TCGA-STAD
TCGA-BR-8078-01A	TCGA.BR.8078.01A	WT	0.673617102768909	0.869569290226479	TCGA-STAD
TCGA-BR-8080-01A	TCGA.BR.8080.01A	WT	0.701530134568219	0.852693555412936	TCGA-STAD
TCGA-BR-8081-01A	TCGA.BR.8081.01A	WT	0.745938085408036	0.883946468337911	TCGA-STAD
TCGA-BR-8284-01A	TCGA.BR.8284.01A	WT	0.671351027680371	0.871591202011997	TCGA-STAD
TCGA-BR-8285-01A	TCGA.BR.8285.01A	WT	0.713664071024183	0.892949553382198	TCGA-STAD
TCGA-BR-8286-01A	TCGA.BR.8286.01A	WT	0.674536813113815	0.867796707730073	TCGA-STAD
TCGA-BR-8289-01A	TCGA.BR.8289.01A	WT	0.699547767672532	0.802824756600107	TCGA-STAD
TCGA-BR-8291-01A	TCGA.BR.8291.01A	WT	0.717458885905378	0.86392965404997	TCGA-STAD
TCGA-BR-8295-01A	TCGA.BR.8295.01A	WT	0.646113543956521	0.740250962297256	TCGA-STAD
TCGA-BR-8296-01A	TCGA.BR.8296.01A	WT	0.739602581363851	0.894273826302171	TCGA-STAD
TCGA-BR-8297-01A	TCGA.BR.8297.01A	WT	0.701254279061746	0.851361116977541	TCGA-STAD
TCGA-BR-8360-01A	TCGA.BR.8360.01A	WT	0.72928075081526	0.849546392059514	TCGA-STAD
TCGA-BR-8361-01A	TCGA.BR.8361.01A	WT	0.606788112054935	0.813346967112005	TCGA-STAD
TCGA-BR-8362-01A	TCGA.BR.8362.01A	WT	0.686500003028716	0.856615703688848	TCGA-STAD
TCGA-BR-8363-01A	TCGA.BR.8363.01A	WT	0.732305136189239	0.874092284770135	TCGA-STAD
TCGA-BR-8364-01A	TCGA.BR.8364.01A	WT	0.760164856301028	0.869610712331462	TCGA-STAD
TCGA-BR-8365-01A	TCGA.BR.8365.01A	WT	0.75674325300916	0.867179189136638	TCGA-STAD
TCGA-BR-8366-01A	TCGA.BR.8366.01A	WT	0.742723490076049	0.879208720251216	TCGA-STAD
TCGA-BR-8367-01A	TCGA.BR.8367.01A	WT	0.722364885979223	0.866185935245325	TCGA-STAD
TCGA-BR-8368-01A	TCGA.BR.8368.01A	WT	0.587374021246859	0.839660298337671	TCGA-STAD
TCGA-BR-8369-01A	TCGA.BR.8369.01A	WT	0.690464425185515	0.838287360517903	TCGA-STAD
TCGA-BR-8370-01A	TCGA.BR.8370.01A	WT	0.725585422624556	0.869076255537228	TCGA-STAD
TCGA-BR-8371-01A	TCGA.BR.8371.01A	WT	0.780397267082855	0.892396675671023	TCGA-STAD
TCGA-BR-8372-01A	TCGA.BR.8372.01A	WT	0.638370326365773	0.862663898171555	TCGA-STAD
TCGA-BR-8373-01A	TCGA.BR.8373.01A	WT	0.65008625156147	0.786035587014424	TCGA-STAD
TCGA-BR-8380-01A	TCGA.BR.8380.01A	WT	0.726257836673766	0.841856528782718	TCGA-STAD
TCGA-BR-8381-01A	TCGA.BR.8381.01A	WT	0.733029336646868	0.857398612178694	TCGA-STAD
TCGA-BR-8382-01A	TCGA.BR.8382.01A	WT	0.724790587775866	0.884130586230859	TCGA-STAD
TCGA-BR-8384-01A	TCGA.BR.8384.01A	WT	0.760197295323179	0.886054916860792	TCGA-STAD
TCGA-BR-8483-01A	TCGA.BR.8483.01A	Loss	0.693713485861746	0.854125759349608	TCGA-STAD
TCGA-BR-8484-01A	TCGA.BR.8484.01A	WT	0.681785348508347	0.842407308943886	TCGA-STAD
TCGA-BR-8485-01A	TCGA.BR.8485.01A	WT	0.632343602826185	0.740117632990885	TCGA-STAD
TCGA-BR-8486-01A	TCGA.BR.8486.01A	WT	0.61602208242021	0.745438859290177	TCGA-STAD
TCGA-BR-8487-01A	TCGA.BR.8487.01A	WT	0.606218199242604	0.878474001488117	TCGA-STAD
TCGA-BR-8588-01A	TCGA.BR.8588.01A	WT	0.759421529496173	0.864015292308928	TCGA-STAD
TCGA-BR-8589-01A	TCGA.BR.8589.01A	WT	0.776145027254035	0.862866317501782	TCGA-STAD
TCGA-BR-8590-01A	TCGA.BR.8590.01A	WT	0.733986071472578	0.834354458239385	TCGA-STAD
TCGA-BR-8591-01A	TCGA.BR.8591.01A	WT	0.637461967576523	0.872981667259335	TCGA-STAD
TCGA-BR-8592-01A	TCGA.BR.8592.01A	WT	0.756697299362256	0.862663720416931	TCGA-STAD
TCGA-BR-8676-01A	TCGA.BR.8676.01A	WT	0.696018561763392	0.87229809364835	TCGA-STAD
TCGA-BR-8677-01A	TCGA.BR.8677.01A	WT	0.744101826674711	0.874912202636439	TCGA-STAD
TCGA-BR-8678-01A	TCGA.BR.8678.01A	WT	0.590353691058321	0.71630279456338	TCGA-STAD
TCGA-BR-8679-01A	TCGA.BR.8679.01A	WT	0.680782523333863	0.844138515092739	TCGA-STAD
TCGA-BR-8680-01A	TCGA.BR.8680.01A	WT	0.718328224298236	0.848107899821572	TCGA-STAD
TCGA-BR-8682-01A	TCGA.BR.8682.01A	WT	0.748363806299928	0.883461734375963	TCGA-STAD
TCGA-BR-8683-01A	TCGA.BR.8683.01A	WT	0.773648072518707	0.857931123953106	TCGA-STAD
TCGA-BR-8686-01A	TCGA.BR.8686.01A	WT	0.736626990779884	0.887109452658555	TCGA-STAD
TCGA-BR-8687-01A	TCGA.BR.8687.01A	WT	0.678024601384276	0.824168281047041	TCGA-STAD
TCGA-BR-8690-01A	TCGA.BR.8690.01A	WT	0.683799121161435	0.800044423293333	TCGA-STAD
TCGA-BR-A44T-01A	TCGA.BR.A44T.01A	WT	0.78182515942178	0.888244369705014	TCGA-STAD
TCGA-BR-A44U-01A	TCGA.BR.A44U.01A	WT	0.662543007923887	0.845964285729152	TCGA-STAD
TCGA-BR-A452-01A	TCGA.BR.A452.01A	WT	0.726868096354668	0.826505789554537	TCGA-STAD
TCGA-BR-A4CQ-01A	TCGA.BR.A4CQ.01A	WT	0.723766658398982	0.944703358909528	TCGA-STAD
TCGA-BR-A4CR-01A	TCGA.BR.A4CR.01A	WT	0.684706124576666	0.771329700895314	TCGA-STAD
TCGA-BR-A4CS-01A	TCGA.BR.A4CS.01A	WT	0.681129551514939	0.839952009346957	TCGA-STAD
TCGA-BR-A4IU-01A	TCGA.BR.A4IU.01A	WT	0.747585270042783	0.964089990558694	TCGA-STAD
TCGA-BR-A4IV-01A	TCGA.BR.A4IV.01A	WT	0.767241850123831	0.978217464850188	TCGA-STAD
TCGA-BR-A4IY-01A	TCGA.BR.A4IY.01A	WT	0.700500583100977	0.921987819425221	TCGA-STAD
TCGA-BR-A4IZ-01A	TCGA.BR.A4IZ.01A	WT	0.760068165933713	0.93620228072136	TCGA-STAD
TCGA-BR-A4J1-01A	TCGA.BR.A4J1.01A	WT	0.679994227543815	0.94474000825269	TCGA-STAD
TCGA-BR-A4J2-01A	TCGA.BR.A4J2.01A	WT	0.729064847783447	0.944192026751281	TCGA-STAD
TCGA-BR-A4J4-01A	TCGA.BR.A4J4.01A	Loss	0.715587934772326	0.934286196015527	TCGA-STAD
TCGA-BR-A4J5-01A	TCGA.BR.A4J5.01A	WT	0.737465347510948	0.90684549610411	TCGA-STAD
TCGA-BR-A4J6-01A	TCGA.BR.A4J6.01A	WT	0.763841280067624	0.94244083010095	TCGA-STAD
TCGA-BR-A4J7-01A	TCGA.BR.A4J7.01A	WT	0.761508698544359	0.98253165101652	TCGA-STAD
TCGA-BR-A4J8-01A	TCGA.BR.A4J8.01A	WT	0.672699540898054	0.933573678587784	TCGA-STAD
TCGA-BR-A4J9-01A	TCGA.BR.A4J9.01A	WT	0.747613493759707	0.888551185209189	TCGA-STAD
TCGA-BR-A4PD-01A	TCGA.BR.A4PD.01A	WT	0.640373191774288	0.794694751581023	TCGA-STAD
TCGA-BR-A4PE-01A	TCGA.BR.A4PE.01A	Loss	0.695522633630314	0.908253462598157	TCGA-STAD
TCGA-BR-A4PF-01A	TCGA.BR.A4PF.01A	WT	0.704438742007525	0.912601035296454	TCGA-STAD
TCGA-BR-A4QI-01A	TCGA.BR.A4QI.01A	Loss	0.736699758705489	0.958191919068274	TCGA-STAD
TCGA-BR-A4QL-01A	TCGA.BR.A4QL.01A	WT	0.674113166461729	0.953931196217962	TCGA-STAD
TCGA-BR-A4QM-01A	TCGA.BR.A4QM.01A	WT	0.676467917164325	0.912120170231792	TCGA-STAD
TCGA-CD-5798-01A	TCGA.CD.5798.01A	WT	0.786965861414432	0.861710471464962	TCGA-STAD
TCGA-CD-5799-01A	TCGA.CD.5799.01A	WT	0.655990789594929	0.801535082533726	TCGA-STAD
TCGA-CD-5800-01A	TCGA.CD.5800.01A	Loss	0.706025849759516	0.745371556753636	TCGA-STAD
TCGA-CD-5801-01A	TCGA.CD.5801.01A	WT	0.76512254941223	0.843558805863898	TCGA-STAD
TCGA-CD-5802-01A	TCGA.CD.5802.01A	WT	0.759035963568777	0.805540209842604	TCGA-STAD
TCGA-CD-5803-01A	TCGA.CD.5803.01A	WT	0.735710540668938	0.82671084574687	TCGA-STAD
TCGA-CD-5804-01A	TCGA.CD.5804.01A	WT	0.725694063069697	0.828588758378606	TCGA-STAD
TCGA-CD-5813-01A	TCGA.CD.5813.01A	WT	0.771116434427081	0.827651690643002	TCGA-STAD
TCGA-CD-8524-01A	TCGA.CD.8524.01A	WT	0.679505075440484	0.816848431815493	TCGA-STAD
TCGA-CD-8525-01A	TCGA.CD.8525.01A	WT	0.683456332964938	0.785009089390926	TCGA-STAD
TCGA-CD-8526-01A	TCGA.CD.8526.01A	WT	0.614633110982635	0.762796104323113	TCGA-STAD
TCGA-CD-8527-01A	TCGA.CD.8527.01A	WT	0.671783513939679	0.721748891395947	TCGA-STAD
TCGA-CD-8528-01A	TCGA.CD.8528.01A	WT	0.626096655291393	0.850765514726269	TCGA-STAD
TCGA-CD-8529-01A	TCGA.CD.8529.01A	WT	0.70803089678993	0.81977612048998	TCGA-STAD
TCGA-CD-8530-01A	TCGA.CD.8530.01A	WT	0.686141146933046	0.797691006344884	TCGA-STAD
TCGA-CD-8531-01A	TCGA.CD.8531.01A	WT	0.637589369387707	0.863097352704446	TCGA-STAD
TCGA-CD-8532-01A	TCGA.CD.8532.01A	WT	0.732693826340381	0.868048444663888	TCGA-STAD
TCGA-CD-8533-01A	TCGA.CD.8533.01A	Loss	0.687867214587857	0.726836404036254	TCGA-STAD
TCGA-CD-8534-01A	TCGA.CD.8534.01A	Loss	0.745895493989688	0.884106546096282	TCGA-STAD
TCGA-CD-8535-01A	TCGA.CD.8535.01A	Loss	0.611792699510868	0.777436925007809	TCGA-STAD
TCGA-CD-8536-01A	TCGA.CD.8536.01A	WT	0.661464646183137	0.845282110142741	TCGA-STAD
TCGA-CD-A486-01A	TCGA.CD.A486.01A	WT	0.645286580741285	0.733726229634495	TCGA-STAD
TCGA-CD-A487-01A	TCGA.CD.A487.01A	WT	0.71183250901677	0.838820899542769	TCGA-STAD
TCGA-CD-A489-01A	TCGA.CD.A489.01A	Loss	0.745742093949065	0.870460188394037	TCGA-STAD
TCGA-CD-A48A-01A	TCGA.CD.A48A.01A	WT	0.715961091085459	0.820361546518982	TCGA-STAD
TCGA-CD-A48C-01A	TCGA.CD.A48C.01A	WT	0.61757255784615	0.836899038631878	TCGA-STAD
TCGA-CD-A4MG-01A	TCGA.CD.A4MG.01A	WT	0.687095564189249	0.929814960696063	TCGA-STAD
TCGA-CD-A4MH-01A	TCGA.CD.A4MH.01A	WT	0.618857663474596	0.886910209453014	TCGA-STAD
TCGA-CD-A4MI-01A	TCGA.CD.A4MI.01A	WT	0.738664518770794	0.981330668418675	TCGA-STAD
TCGA-CD-A4MJ-01A	TCGA.CD.A4MJ.01A	WT	0.71855660802411	0.883081916142616	TCGA-STAD
TCGA-CG-4441-01A	TCGA.CG.4441.01A	WT	0.652309352252144	0.829380960488473	TCGA-STAD
TCGA-CG-5716-01A	TCGA.CG.5716.01A	WT	0.720025360656162	0.856536471603972	TCGA-STAD
TCGA-CG-5717-01A	TCGA.CG.5717.01A	WT	0.773958594951807	0.834931238937855	TCGA-STAD
TCGA-CG-5718-01A	TCGA.CG.5718.01A	WT	0.630034309117811	0.728617725811985	TCGA-STAD
TCGA-CG-5719-01A	TCGA.CG.5719.01A	WT	0.769935925553812	0.833617402149211	TCGA-STAD
TCGA-CG-5720-01A	TCGA.CG.5720.01A	WT	0.702141478122375	0.824511733034083	TCGA-STAD
TCGA-CG-5721-01A	TCGA.CG.5721.01A	WT	0.736346985087373	0.840509305589124	TCGA-STAD
TCGA-CG-5722-01A	TCGA.CG.5722.01A	WT	0.772095431150038	0.852281612303868	TCGA-STAD
TCGA-CG-5723-01A	TCGA.CG.5723.01A	WT	0.755814550156626	0.801925455075195	TCGA-STAD
TCGA-CG-5724-01A	TCGA.CG.5724.01A	WT	0.63669854948741	0.814637935373121	TCGA-STAD
TCGA-CG-5726-01A	TCGA.CG.5726.01A	WT	0.634158259219075	0.83454824454697	TCGA-STAD
TCGA-CG-5727-01A	TCGA.CG.5727.01A	Loss	0.666578870877666	0.801290478044342	TCGA-STAD
TCGA-CG-5728-01A	TCGA.CG.5728.01A	WT	0.727385976601384	0.826879035449557	TCGA-STAD
TCGA-CG-5730-01A	TCGA.CG.5730.01A	Loss	0.689315201101067	0.736476232194371	TCGA-STAD
TCGA-CG-5732-01A	TCGA.CG.5732.01A	WT	0.663711535837615	0.73767869129396	TCGA-STAD
TCGA-CG-5733-01A	TCGA.CG.5733.01A	WT	0.671248556458437	0.818593018136904	TCGA-STAD
TCGA-CG-5734-01A	TCGA.CG.5734.01A	WT	0.72690815002453	0.823882410284484	TCGA-STAD
TCGA-D7-5577-01A	TCGA.D7.5577.01A	WT	0.780041827168808	0.846368408926871	TCGA-STAD
TCGA-D7-5578-01A	TCGA.D7.5578.01A	WT	0.652955694748031	0.771946364902273	TCGA-STAD
TCGA-D7-5579-01A	TCGA.D7.5579.01A	WT	0.717757373150634	0.803038590905714	TCGA-STAD
TCGA-D7-6518-01A	TCGA.D7.6518.01A	WT	0.758469781544161	0.852511708979082	TCGA-STAD
TCGA-D7-6519-01A	TCGA.D7.6519.01A	Loss	0.706833573536869	0.824828122757016	TCGA-STAD
TCGA-D7-6520-01A	TCGA.D7.6520.01A	WT	0.635754210261817	0.809579488697592	TCGA-STAD
TCGA-D7-6521-01A	TCGA.D7.6521.01A	WT	0.735045425021544	0.852028326389949	TCGA-STAD
TCGA-D7-6522-01A	TCGA.D7.6522.01A	WT	0.748657361621918	0.869607427526688	TCGA-STAD
TCGA-D7-6524-01A	TCGA.D7.6524.01A	WT	0.725414665488663	0.86648285457676	TCGA-STAD
TCGA-D7-6525-01A	TCGA.D7.6525.01A	WT	0.725310170884933	0.83877533831242	TCGA-STAD
TCGA-D7-6526-01A	TCGA.D7.6526.01A	WT	0.517593687931933	0.604405132985611	TCGA-STAD
TCGA-D7-6527-01A	TCGA.D7.6527.01A	WT	0.575416016847157	0.791926230046828	TCGA-STAD
TCGA-D7-6528-01A	TCGA.D7.6528.01A	WT	0.592103156481885	0.751680056826862	TCGA-STAD
TCGA-D7-6815-01A	TCGA.D7.6815.01A	WT	0.611247806706438	0.744127901129587	TCGA-STAD
TCGA-D7-6817-01A	TCGA.D7.6817.01A	WT	0.649185151619102	0.803339160828185	TCGA-STAD
TCGA-D7-6818-01A	TCGA.D7.6818.01A	WT	0.696174263359961	0.778076928870984	TCGA-STAD
TCGA-D7-6820-01A	TCGA.D7.6820.01A	WT	0.634662111367737	0.792742682942288	TCGA-STAD
TCGA-D7-6822-01A	TCGA.D7.6822.01A	WT	0.730168511002483	0.79189411243819	TCGA-STAD
TCGA-D7-8570-01A	TCGA.D7.8570.01A	WT	0.742250339830171	0.881017216723057	TCGA-STAD
TCGA-D7-8572-01A	TCGA.D7.8572.01A	Loss	0.702882456646471	0.779583855011575	TCGA-STAD
TCGA-D7-8573-01A	TCGA.D7.8573.01A	WT	0.641294039887545	0.821852520805168	TCGA-STAD
TCGA-D7-8574-01A	TCGA.D7.8574.01A	WT	0.74444652541362	0.904177653505987	TCGA-STAD
TCGA-D7-8575-01A	TCGA.D7.8575.01A	Loss	0.743764355518178	0.852827103559489	TCGA-STAD
TCGA-D7-8576-01A	TCGA.D7.8576.01A	WT	0.684946731525861	0.863745457861916	TCGA-STAD
TCGA-D7-8578-01A	TCGA.D7.8578.01A	WT	0.727981880591608	0.83589763512038	TCGA-STAD
TCGA-D7-8579-01A	TCGA.D7.8579.01A	WT	0.724864594082705	0.858489724461902	TCGA-STAD
TCGA-D7-A4YT-01A	TCGA.D7.A4YT.01A	WT	0.675568112960447	0.894288061657275	TCGA-STAD
TCGA-D7-A4YU-01A	TCGA.D7.A4YU.01A	WT	0.69059910048959	0.95109434590788	TCGA-STAD
TCGA-D7-A4YV-01A	TCGA.D7.A4YV.01A	WT	0.623739716031207	0.850367837480119	TCGA-STAD
TCGA-D7-A4YX-01A	TCGA.D7.A4YX.01A	WT	0.701019313415698	0.982488769627078	TCGA-STAD
TCGA-D7-A4YY-01A	TCGA.D7.A4YY.01A	WT	0.680863047994177	0.973704499048494	TCGA-STAD
TCGA-D7-A4Z0-01A	TCGA.D7.A4Z0.01A	WT	0.730017182845761	0.950289834911584	TCGA-STAD
TCGA-D7-A6ET-01A	TCGA.D7.A6ET.01A	WT	0.738930669433128	0.932944689860668	TCGA-STAD
TCGA-D7-A6EV-01A	TCGA.D7.A6EV.01A	WT	0.696790956096735	0.69729769343599	TCGA-STAD
TCGA-D7-A6EX-01A	TCGA.D7.A6EX.01A	WT	0.754204163308692	0.820289523172592	TCGA-STAD
TCGA-D7-A6EY-01A	TCGA.D7.A6EY.01A	WT	0.700214801777274	0.784528883129333	TCGA-STAD
TCGA-D7-A6EZ-01A	TCGA.D7.A6EZ.01A	WT	0.767479564375415	0.840644653249645	TCGA-STAD
TCGA-D7-A6F0-01A	TCGA.D7.A6F0.01A	WT	0.65387666666417	0.700496124100421	TCGA-STAD
TCGA-D7-A6F2-01A	TCGA.D7.A6F2.01A	WT	0.621596210112448	0.742126386598599	TCGA-STAD
TCGA-D7-A747-01A	TCGA.D7.A747.01A	WT	0.732836286901729	0.804792820287902	TCGA-STAD
TCGA-D7-A748-01A	TCGA.D7.A748.01A	WT	0.749424657316486	0.903810593585479	TCGA-STAD
TCGA-D7-A74A-01A	TCGA.D7.A74A.01A	Loss	0.66401544783549	0.904469007664765	TCGA-STAD
TCGA-D7-A74B-01A	TCGA.D7.A74B.01A	WT	0.76064914773369	0.768510875413326	TCGA-STAD
TCGA-EQ-5647-01A	TCGA.EQ.5647.01A	Loss	0.690782212597012	0.824261790361723	TCGA-STAD
TCGA-EQ-8122-01A	TCGA.EQ.8122.01A	WT	0.633857779725645	0.754353454856298	TCGA-STAD
TCGA-EQ-A4SO-01A	TCGA.EQ.A4SO.01A	Loss	0.763447409805306	0.947107800173052	TCGA-STAD
TCGA-F1-6177-01A	TCGA.F1.6177.01A	WT	0.652664388250176	0.848006886967177	TCGA-STAD
TCGA-F1-6874-01A	TCGA.F1.6874.01A	WT	0.661267879302914	0.852328423722537	TCGA-STAD
TCGA-F1-6875-01A	TCGA.F1.6875.01A	WT	0.648410805761944	0.80122817442111	TCGA-STAD
TCGA-F1-A448-01A	TCGA.F1.A448.01A	WT	0.72373668730703	0.849425529965405	TCGA-STAD
TCGA-F1-A72C-01A	TCGA.F1.A72C.01A	WT	0.74773937669294	0.805476472987308	TCGA-STAD
TCGA-FP-7735-01A	TCGA.FP.7735.01A	WT	0.688072768135301	0.821248777755269	TCGA-STAD
TCGA-FP-7829-01A	TCGA.FP.7829.01A	WT	0.675072371412257	0.787568446644001	TCGA-STAD
TCGA-FP-7916-01A	TCGA.FP.7916.01A	WT	0.713367427630163	0.88905973005864	TCGA-STAD
TCGA-FP-7998-01A	TCGA.FP.7998.01A	WT	0.713166856066949	0.861605030056591	TCGA-STAD
TCGA-FP-8099-01A	TCGA.FP.8099.01A	Loss	0.642472815364814	0.850441731766532	TCGA-STAD
TCGA-FP-8209-01A	TCGA.FP.8209.01A	WT	0.794887991507789	0.922078089204049	TCGA-STAD
TCGA-FP-8210-01A	TCGA.FP.8210.01A	WT	0.769319855802844	0.892190218457395	TCGA-STAD
TCGA-FP-A4BE-01A	TCGA.FP.A4BE.01A	WT	0.687504255368014	0.887545669806571	TCGA-STAD
TCGA-FP-A8CX-01A	TCGA.FP.A8CX.01A	WT	0.65943248480663	0.78851721959497	TCGA-STAD
TCGA-FP-A9TM-01A	TCGA.FP.A9TM.01A	WT	0.723156272412877	0.833602414314187	TCGA-STAD
TCGA-HF-7131-01A	TCGA.HF.7131.01A	WT	0.643482365907443	0.717342907771818	TCGA-STAD
TCGA-HF-7132-01A	TCGA.HF.7132.01A	WT	0.670316438782495	0.832996661569737	TCGA-STAD
TCGA-HF-7133-01A	TCGA.HF.7133.01A	Loss	0.685344145291123	0.822732085277475	TCGA-STAD
TCGA-HF-7134-01A	TCGA.HF.7134.01A	WT	0.623886259823308	0.824732432306631	TCGA-STAD
TCGA-HF-7136-01A	TCGA.HF.7136.01A	WT	0.692144923412492	0.713773445848176	TCGA-STAD
TCGA-HF-A5NB-01A	TCGA.HF.A5NB.01A	WT	0.663088642099639	0.822733673685752	TCGA-STAD
TCGA-HJ-7597-01A	TCGA.HJ.7597.01A	WT	0.733767453161883	0.859973358535205	TCGA-STAD
TCGA-HU-8238-01A	TCGA.HU.8238.01A	WT	0.704306630974221	0.847113896737069	TCGA-STAD
TCGA-HU-8243-01A	TCGA.HU.8243.01A	Loss	0.635338694449049	0.801930616287307	TCGA-STAD
TCGA-HU-8249-01A	TCGA.HU.8249.01A	Loss	0.730950755058517	0.843302080063554	TCGA-STAD
TCGA-HU-8602-01A	TCGA.HU.8602.01A	WT	0.72663082985303	0.885802618392476	TCGA-STAD
TCGA-HU-8604-01A	TCGA.HU.8604.01A	WT	0.71762395772976	0.842709602690285	TCGA-STAD
TCGA-HU-8608-01A	TCGA.HU.8608.01A	WT	0.74381018245354	0.87972117910614	TCGA-STAD
TCGA-HU-8610-01A	TCGA.HU.8610.01A	WT	0.747648174592991	0.846180425293479	TCGA-STAD
TCGA-HU-A4G2-01A	TCGA.HU.A4G2.01A	WT	0.77383100795466	0.89618713466416	TCGA-STAD
TCGA-HU-A4G3-01A	TCGA.HU.A4G3.01A	WT	0.702032723606299	0.856213743365155	TCGA-STAD
TCGA-HU-A4G6-01A	TCGA.HU.A4G6.01A	WT	0.722245130801369	0.886275597218371	TCGA-STAD
TCGA-HU-A4G8-01A	TCGA.HU.A4G8.01A	WT	0.692323726019493	0.824855857504038	TCGA-STAD
TCGA-HU-A4G9-01A	TCGA.HU.A4G9.01A	WT	0.655374819000423	0.85974063067833	TCGA-STAD
TCGA-HU-A4GC-01A	TCGA.HU.A4GC.01A	WT	0.681007149442181	0.958559293079113	TCGA-STAD
TCGA-HU-A4GD-01A	TCGA.HU.A4GD.01A	WT	0.652024701547882	0.904686848017239	TCGA-STAD
TCGA-HU-A4GF-01A	TCGA.HU.A4GF.01A	WT	0.622012776237961	0.738836131426632	TCGA-STAD
TCGA-HU-A4GH-01A	TCGA.HU.A4GH.01A	WT	0.574879995459768	0.723098506685754	TCGA-STAD
TCGA-HU-A4GJ-01A	TCGA.HU.A4GJ.01A	WT	0.750070131918273	0.985908133669597	TCGA-STAD
TCGA-HU-A4GN-01A	TCGA.HU.A4GN.01A	WT	0.666887926115805	0.974585698287004	TCGA-STAD
TCGA-HU-A4GP-01A	TCGA.HU.A4GP.01A	Loss	0.571092859506405	0.911284488721935	TCGA-STAD
TCGA-HU-A4GQ-01A	TCGA.HU.A4GQ.01A	WT	0.7179123359349	0.984649918147299	TCGA-STAD
TCGA-HU-A4GT-01A	TCGA.HU.A4GT.01A	WT	0.635111532268088	0.922942409539918	TCGA-STAD
