Sample Names	MutationType	ID1	ID2	ID4	ID6	ID8	ID9	ID14	ID19	ID23
F002r	1:Del:T:0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	1:Del:T:1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	1:Del:T:2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	1:Del:T:3	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	1:Del:T:4	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	1:Del:T:5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	1:Ins:C:0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	1:Ins:C:1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	1:Ins:C:2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	1:Ins:C:3	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	1:Ins:C:4	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	1:Ins:C:5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	1:Ins:T:0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	1:Ins:T:1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	1:Ins:T:2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	1:Ins:T:3	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	1:Ins:T:4	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	1:Ins:T:5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	2:Del:R:0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	2:Del:R:1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	2:Del:R:2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	2:Del:R:3	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	2:Del:R:4	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	2:Del:R:5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	3:Del:R:0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	3:Del:R:1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	3:Del:R:2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	3:Del:R:3	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	3:Del:R:4	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	3:Del:R:5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	4:Del:R:0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	4:Del:R:1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	4:Del:R:2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	4:Del:R:3	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	4:Del:R:4	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	4:Del:R:5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	5:Del:R:0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	5:Del:R:1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	5:Del:R:2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	5:Del:R:3	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	5:Del:R:4	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	5:Del:R:5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	2:Ins:R:0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	2:Ins:R:1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	2:Ins:R:2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	2:Ins:R:3	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	2:Ins:R:4	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	2:Ins:R:5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	3:Ins:R:0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	3:Ins:R:1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	3:Ins:R:2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	3:Ins:R:3	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	3:Ins:R:4	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	3:Ins:R:5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	4:Ins:R:0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	4:Ins:R:1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	4:Ins:R:2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	4:Ins:R:3	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	4:Ins:R:4	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	4:Ins:R:5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	5:Ins:R:0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	5:Ins:R:1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	5:Ins:R:2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	5:Ins:R:3	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	5:Ins:R:4	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	5:Ins:R:5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	2:Del:M:1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	3:Del:M:1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	3:Del:M:2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	4:Del:M:1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	4:Del:M:2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	4:Del:M:3	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	5:Del:M:1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	5:Del:M:2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	5:Del:M:3	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	5:Del:M:4	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F002r	5:Del:M:5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F004	1:Del:C:0	0.0	0.0	0.0	0.0	0.0	0.9795018142975368	0.02049818570246316	0.0	0.0
F004	1:Del:C:1	0.0	0.0	0.0	0.0	0.0	0.9887737832614031	0.011226216738596861	0.0	0.0
F004	1:Del:C:2	0.0	0.0	0.0	0.0	0.0	0.8709093543644324	0.12909064563556752	0.0	0.0
F004	1:Del:C:3	0.0	0.0	0.0	0.0	0.0	0.9739356308596357	0.02606436914036428	0.0	0.0
F004	1:Del:C:4	0.0	0.0	0.0	0.0	0.0	0.911815067540505	0.08818493245949499	0.0	0.0
F004	1:Del:C:5	0.0	0.0	0.0	0.0	0.0	0.03138439509030369	0.9686156049096963	0.0	0.0
F004	1:Del:T:0	0.0	0.0	0.0	0.0	0.0	0.9077547373265141	0.09224526267348589	0.0	0.0
F004	1:Del:T:1	0.0	0.0	0.0	0.0	0.0	0.9888967326289683	0.011103267371031776	0.0	0.0
F004	1:Del:T:2	0.0	0.0	0.0	0.0	0.0	0.9313094811377669	0.0686905188622332	0.0	0.0
F004	1:Del:T:3	0.0	0.0	0.0	0.0	0.0	0.918685860005184	0.08131413999481588	0.0	0.0
F004	1:Del:T:4	0.0	0.0	0.0	0.0	0.0	0.9238126038178132	0.07618739618218673	0.0	0.0
F004	1:Del:T:5	0.0	0.0	0.0	0.0	0.0	0.03964096350560605	0.960359036494394	0.0	0.0
F004	1:Ins:C:0	0.0	0.0	0.0	0.0	0.0	2.041054557354992e-17	0.9999999999999999	0.0	0.0
F004	1:Ins:C:1	0.0	0.0	0.0	0.0	0.0	0.00025887167249442764	0.9997411283275055	0.0	0.0
F004	1:Ins:C:2	0.0	0.0	0.0	0.0	0.0	0.47848831437047135	0.5215116856295287	0.0	0.0
F004	1:Ins:C:3	0.0	0.0	0.0	0.0	0.0	5.928322634439885e-15	0.999999999999994	0.0	0.0
F004	1:Ins:C:4	0.0	0.0	0.0	0.0	0.0	0.0023994592329839737	0.997600540767016	0.0	0.0
F004	1:Ins:C:5	0.0	0.0	0.0	0.0	0.0	0.052221994494016176	0.9477780055059838	0.0	0.0
F004	1:Ins:T:0	0.0	0.0	0.0	0.0	0.0	0.3987111163618036	0.6012888836381963	0.0	0.0
F004	1:Ins:T:1	0.0	0.0	0.0	0.0	0.0	0.8490223035789979	0.15097769642100214	0.0	0.0
F004	1:Ins:T:2	0.0	0.0	0.0	0.0	0.0	0.6909751526672911	0.3090248473327088	0.0	0.0
F004	1:Ins:T:3	0.0	0.0	0.0	0.0	0.0	0.7004152624784377	0.29958473752156234	0.0	0.0
F004	1:Ins:T:4	0.0	0.0	0.0	0.0	0.0	0.36223401730409227	0.6377659826959077	0.0	0.0
F004	1:Ins:T:5	0.0	0.0	0.0	0.0	0.0	0.040782839051746074	0.9592171609482539	0.0	0.0
F004	2:Del:R:0	0.0	0.0	0.0	0.0	0.0	0.9715237181453932	0.028476281854606923	0.0	0.0
F004	2:Del:R:1	0.0	0.0	0.0	0.0	0.0	0.4537863184008313	0.5462136815991687	0.0	0.0
F004	2:Del:R:2	0.0	0.0	0.0	0.0	0.0	0.43014215721337173	0.5698578427866282	0.0	0.0
F004	2:Del:R:3	0.0	0.0	0.0	0.0	0.0	0.29504719139840524	0.7049528086015947	0.0	0.0
F004	2:Del:R:4	0.0	0.0	0.0	0.0	0.0	6.577507598740931e-12	0.9999999999934225	0.0	0.0
F004	2:Del:R:5	0.0	0.0	0.0	0.0	0.0	2.1222621771816356e-13	0.9999999999997878	0.0	0.0
F004	3:Del:R:0	0.0	0.0	0.0	0.0	0.0	0.8103520498288515	0.18964795017114855	0.0	0.0
F004	3:Del:R:1	0.0	0.0	0.0	0.0	0.0	0.6037480669780944	0.39625193302190564	0.0	0.0
F004	3:Del:R:2	0.0	0.0	0.0	0.0	0.0	0.6748941309319666	0.32510586906803346	0.0	0.0
F004	3:Del:R:3	0.0	0.0	0.0	0.0	0.0	0.6747850882866718	0.3252149117133282	0.0	0.0
F004	3:Del:R:4	0.0	0.0	0.0	0.0	0.0	0.5022823984526112	0.49771760154738875	0.0	0.0
F004	3:Del:R:5	0.0	0.0	0.0	0.0	0.0	0.5022823984526112	0.49771760154738875	0.0	0.0
F004	4:Del:R:0	0.0	0.0	0.0	0.0	0.0	0.9269070079260462	0.07309299207395378	0.0	0.0
F004	4:Del:R:1	0.0	0.0	0.0	0.0	0.0	0.9273134345454667	0.07268656545453345	0.0	0.0
F004	4:Del:R:2	0.0	0.0	0.0	0.0	0.0	0.7455293876110229	0.254470612388977	0.0	0.0
F004	4:Del:R:3	0.0	0.0	0.0	0.0	0.0	0.4478594950603732	0.5521405049396269	0.0	0.0
F004	4:Del:R:4	0.0	0.0	0.0	0.0	0.0	1.1997782295309944e-12	0.9999999999988002	0.0	0.0
F004	4:Del:R:5	0.0	0.0	0.0	0.0	0.0	0.9999999999996088	3.91301703162864e-13	0.0	0.0
F004	5:Del:R:0	0.0	0.0	0.0	0.0	0.0	0.17860438173560073	0.8213956182643993	0.0	0.0
F004	5:Del:R:1	0.0	0.0	0.0	0.0	0.0	0.7233186766058568	0.2766813233941431	0.0	0.0
F004	5:Del:R:2	0.0	0.0	0.0	0.0	0.0	0.9552081155324196	0.04479188446758041	0.0	0.0
F004	5:Del:R:3	0.0	0.0	0.0	0.0	0.0	0.26907012530226426	0.7309298746977358	0.0	0.0
F004	5:Del:R:4	0.0	0.0	0.0	0.0	0.0	0.453125	0.546875	0.0	0.0
F004	5:Del:R:5	0.0	0.0	0.0	0.0	0.0	0.36082059533386973	0.6391794046661303	0.0	0.0
F004	2:Ins:R:0	0.0	0.0	0.0	0.0	0.0	0.07683029324153404	0.9231697067584659	0.0	0.0
F004	2:Ins:R:1	0.0	0.0	0.0	0.0	0.0	0.9667643380197297	0.033235661980270226	0.0	0.0
F004	2:Ins:R:2	0.0	0.0	0.0	0.0	0.0	0.5393338781035735	0.4606661218964266	0.0	0.0
F004	2:Ins:R:3	0.0	0.0	0.0	0.0	0.0	0.4088778673567958	0.5911221326432042	0.0	0.0
F004	2:Ins:R:4	0.0	0.0	0.0	0.0	0.0	0.01738863978073322	0.9826113602192669	0.0	0.0
F004	2:Ins:R:5	0.0	0.0	0.0	0.0	0.0	1.7039705506013608e-14	0.999999999999983	0.0	0.0
F004	3:Ins:R:0	0.0	0.0	0.0	0.0	0.0	0.06181537577736497	0.938184624222635	0.0	0.0
F004	3:Ins:R:1	0.0	0.0	0.0	0.0	0.0	0.35872570042254454	0.6412742995774555	0.0	0.0
F004	3:Ins:R:2	0.0	0.0	0.0	0.0	0.0	0.4978294340321591	0.5021705659678409	0.0	0.0
F004	3:Ins:R:3	0.0	0.0	0.0	0.0	0.0	0.026399265101539067	0.973600734898461	0.0	0.0
F004	3:Ins:R:4	0.0	0.0	0.0	0.0	0.0	0.04384710704413306	0.9561528929558669	0.0	0.0
F004	3:Ins:R:5	0.0	0.0	0.0	0.0	0.0	4.2041243547863735e-15	0.9999999999999959	0.0	0.0
F004	4:Ins:R:0	0.0	0.0	0.0	0.0	0.0	0.04524293095545132	0.9547570690445486	0.0	0.0
F004	4:Ins:R:1	0.0	0.0	0.0	0.0	0.0	0.48037225971848696	0.5196277402815132	0.0	0.0
F004	4:Ins:R:2	0.0	0.0	0.0	0.0	0.0	0.4624193401799509	0.5375806598200491	0.0	0.0
F004	4:Ins:R:3	0.0	0.0	0.0	0.0	0.0	0.049096435294323615	0.9509035647056763	0.0	0.0
F004	4:Ins:R:4	0.0	0.0	0.0	0.0	0.0	5.570108116038741e-15	0.9999999999999944	0.0	0.0
F004	4:Ins:R:5	0.0	0.0	0.0	0.0	0.0	0.01343396482211551	0.9865660351778845	0.0	0.0
F004	5:Ins:R:0	0.0	0.0	0.0	0.0	0.0	0.09488146896189818	0.9051185310381017	0.0	0.0
F004	5:Ins:R:1	0.0	0.0	0.0	0.0	0.0	0.07515084640334058	0.9248491535966594	0.0	0.0
F004	5:Ins:R:2	0.0	0.0	0.0	0.0	0.0	0.2652810529838605	0.7347189470161395	0.0	0.0
F004	5:Ins:R:3	0.0	0.0	0.0	0.0	0.0	0.569731419941902	0.4302685800580979	0.0	0.0
F004	5:Ins:R:4	0.0	0.0	0.0	0.0	0.0	0.35456200183599923	0.6454379981640007	0.0	0.0
F004	5:Ins:R:5	0.0	0.0	0.0	0.0	0.0	0.44089456869009586	0.5591054313099042	0.0	0.0
F004	2:Del:M:1	0.0	0.0	0.0	0.0	0.0	0.7168912424900807	0.28310875750991926	0.0	0.0
F004	3:Del:M:1	0.0	0.0	0.0	0.0	0.0	0.7662063391643302	0.23379366083566977	0.0	0.0
F004	3:Del:M:2	0.0	0.0	0.0	0.0	0.0	0.44974374649829624	0.5502562535017037	0.0	0.0
F004	4:Del:M:1	0.0	0.0	0.0	0.0	0.0	0.9975248007205849	0.0024751992794151564	0.0	0.0
F004	4:Del:M:2	0.0	0.0	0.0	0.0	0.0	0.8560570300038118	0.14394296999618822	0.0	0.0
F004	4:Del:M:3	0.0	0.0	0.0	0.0	0.0	0.661630559204799	0.33836944079520115	0.0	0.0
F004	5:Del:M:1	0.0	0.0	0.0	0.0	0.0	0.009177574001643927	0.9908224259983561	0.0	0.0
F004	5:Del:M:2	0.0	0.0	0.0	0.0	0.0	0.07775109114673863	0.9222489088532613	0.0	0.0
F004	5:Del:M:3	0.0	0.0	0.0	0.0	0.0	0.41066800589103664	0.5893319941089633	0.0	0.0
F004	5:Del:M:4	0.0	0.0	0.0	0.0	0.0	0.8847169987256396	0.1152830012743605	0.0	0.0
F004	5:Del:M:5	0.0	0.0	0.0	0.0	0.0	9.956163435667625e-15	0.99999999999999	0.0	0.0
F005	1:Del:C:0	0.0	0.0	0.0	0.0	0.0	0.0	0.21808598390417985	0.0	0.78191401609582
F005	1:Del:C:1	0.0	0.0	0.0	0.0	0.0	0.0	0.02151928013018062	0.0	0.9784807198698194
F005	1:Del:C:2	0.0	0.0	0.0	0.0	0.0	0.0	0.015279253854343021	0.0	0.984720746145657
F005	1:Del:C:3	0.0	0.0	0.0	0.0	0.0	0.0	0.014919509091137803	0.0	0.9850804909088622
F005	1:Del:C:4	0.0	0.0	0.0	0.0	0.0	0.0	0.18097533176654818	0.0	0.8190246682334519
F005	1:Del:C:5	0.0	0.0	0.0	0.0	0.0	0.0	0.3313522237715627	0.0	0.6686477762284374
F005	1:Del:T:0	0.0	0.0	0.0	0.0	0.0	0.0	0.09341319852632622	0.0	0.9065868014736738
F005	1:Del:T:1	0.0	0.0	0.0	0.0	0.0	0.0	0.00887032476410939	0.0	0.9911296752358907
F005	1:Del:T:2	0.0	0.0	0.0	0.0	0.0	0.0	0.1842194183627465	0.0	0.8157805816372534
F005	1:Del:T:3	0.0	0.0	0.0	0.0	0.0	0.0	0.3479282476890261	0.0	0.6520717523109738
F005	1:Del:T:4	0.0	0.0	0.0	0.0	0.0	0.0	0.4458964120233049	0.0	0.5541035879766951
F005	1:Del:T:5	0.0	0.0	0.0	0.0	0.0	0.0	0.9054222855151804	0.0	0.09457771448481951
F005	1:Ins:C:0	0.0	0.0	0.0	0.0	0.0	0.0	0.9958258962605021	0.0	0.0041741037394979275
F005	1:Ins:C:1	0.0	0.0	0.0	0.0	0.0	0.0	0.9636830380913852	0.0	0.036316961908614824
F005	1:Ins:C:2	0.0	0.0	0.0	0.0	0.0	0.0	0.34900721304528237	0.0	0.6509927869547175
F005	1:Ins:C:3	0.0	0.0	0.0	0.0	0.0	0.0	0.5229022198567203	0.0	0.47709778014327964
F005	1:Ins:C:4	0.0	0.0	0.0	0.0	0.0	0.0	0.944599326581422	0.0	0.05540067341857793
F005	1:Ins:C:5	0.0	0.0	0.0	0.0	0.0	0.0	0.6856834340046103	0.0	0.3143165659953897
F005	1:Ins:T:0	0.0	0.0	0.0	0.0	0.0	0.0	0.8625455998947553	0.0	0.13745440010524473
F005	1:Ins:T:1	0.0	0.0	0.0	0.0	0.0	0.0	0.2313592304149293	0.0	0.7686407695850708
F005	1:Ins:T:2	0.0	0.0	0.0	0.0	0.0	0.0	0.1676578257626708	0.0	0.8323421742373293
F005	1:Ins:T:3	0.0	0.0	0.0	0.0	0.0	0.0	0.19488056585019561	0.0	0.8051194341498045
F005	1:Ins:T:4	0.0	0.0	0.0	0.0	0.0	0.0	0.6349683303120541	0.0	0.3650316696879458
F005	1:Ins:T:5	0.0	0.0	0.0	0.0	0.0	0.0	0.9990008455863761	0.0	0.0009991544136238736
F005	2:Del:R:0	0.0	0.0	0.0	0.0	0.0	0.0	0.03223343876566413	0.0	0.9677665612343359
F005	2:Del:R:1	0.0	0.0	0.0	0.0	0.0	0.0	0.123653330461261	0.0	0.876346669538739
F005	2:Del:R:2	0.0	0.0	0.0	0.0	0.0	0.0	0.12249597223231799	0.0	0.8775040277676821
F005	2:Del:R:3	0.0	0.0	0.0	0.0	0.0	0.0	0.06589685404911307	0.0	0.9341031459508871
F005	2:Del:R:4	0.0	0.0	0.0	0.0	0.0	0.0	0.0009384869504831656	0.0	0.9990615130495168
F005	2:Del:R:5	0.0	0.0	0.0	0.0	0.0	0.0	0.09622018348623852	0.0	0.9037798165137614
F005	3:Del:R:0	0.0	0.0	0.0	0.0	0.0	0.0	0.2174444455752193	0.0	0.7825555544247806
F005	3:Del:R:1	0.0	0.0	0.0	0.0	0.0	0.0	0.6590221343555998	0.0	0.3409778656444003
F005	3:Del:R:2	0.0	0.0	0.0	0.0	0.0	0.0	0.7174683364990592	0.0	0.2825316635009409
F005	3:Del:R:3	0.0	0.0	0.0	0.0	0.0	0.0	0.7422718734356646	0.0	0.2577281265643353
F005	3:Del:R:4	0.0	0.0	0.0	0.0	0.0	0.0	2.0072806698212206e-13	0.0	0.9999999999997993
F005	3:Del:R:5	0.0	0.0	0.0	0.0	0.0	0.0	2.2135688478517778e-13	0.0	0.9999999999997785
F005	4:Del:R:0	0.0	0.0	0.0	0.0	0.0	0.0	0.07532027849763097	0.0	0.9246797215023691
F005	4:Del:R:1	0.0	0.0	0.0	0.0	0.0	0.0	0.2522862625633249	0.0	0.747713737436675
F005	4:Del:R:2	0.0	0.0	0.0	0.0	0.0	0.0	0.7964438435655747	0.0	0.2035561564344253
F005	4:Del:R:3	0.0	0.0	0.0	0.0	0.0	0.0	0.3510731111498866	0.0	0.6489268888501135
F005	4:Del:R:4	0.0	0.0	0.0	0.0	0.0	0.0	0.2614725448190326	0.0	0.7385274551809674
F005	4:Del:R:5	0.0	0.0	0.0	0.0	0.0	0.0	8.049635036489871e-13	0.0	0.9999999999991952
F005	5:Del:R:0	0.0	0.0	0.0	0.0	0.0	0.0	0.3023508934956343	0.0	0.6976491065043656
F005	5:Del:R:1	0.0	0.0	0.0	0.0	0.0	0.0	0.9165218286795731	0.0	0.08347817132042695
F005	5:Del:R:2	0.0	0.0	0.0	0.0	0.0	0.0	0.6878363832077502	0.0	0.31216361679224974
F005	5:Del:R:3	0.0	0.0	0.0	0.0	0.0	0.0	0.8168139479340817	0.0	0.1831860520659183
F005	5:Del:R:4	0.0	0.0	0.0	0.0	0.0	0.0	0.3725936659076796	0.0	0.6274063340923205
F005	5:Del:R:5	0.0	0.0	0.0	0.0	0.0	0.0	0.9855282199710564	0.0	0.01447178002894356
F005	2:Ins:R:0	0.0	0.0	0.0	0.0	0.0	0.0	0.8840748806592907	0.0	0.11592511934070919
F005	2:Ins:R:1	0.0	0.0	0.0	0.0	0.0	0.0	0.04355753347236309	0.0	0.9564424665276369
F005	2:Ins:R:2	0.0	0.0	0.0	0.0	0.0	0.0	0.46365410978428123	0.0	0.5363458902157188
F005	2:Ins:R:3	0.0	0.0	0.0	0.0	0.0	0.0	0.8133048632193316	0.0	0.18669513678066846
F005	2:Ins:R:4	0.0	0.0	0.0	0.0	0.0	0.0	0.9415137504552213	0.0	0.05848624954477864
F005	2:Ins:R:5	0.0	0.0	0.0	0.0	0.0	0.0	0.9960501433538707	0.0	0.003949856646129446
F005	3:Ins:R:0	0.0	0.0	0.0	0.0	0.0	0.0	0.9113298432143218	0.0	0.08867015678567826
F005	3:Ins:R:1	0.0	0.0	0.0	0.0	0.0	0.0	0.6643511153921261	0.0	0.3356488846078739
F005	3:Ins:R:2	0.0	0.0	0.0	0.0	0.0	0.0	0.8319214919459273	0.0	0.16807850805407257
F005	3:Ins:R:3	0.0	0.0	0.0	0.0	0.0	0.0	0.8941348957593893	0.0	0.10586510424061069
F005	3:Ins:R:4	0.0	0.0	0.0	0.0	0.0	0.0	0.978658016049172	0.0	0.021341983950828074
F005	3:Ins:R:5	0.0	0.0	0.0	0.0	0.0	0.0	0.9952366028609557	0.0	0.004763397139044277
F005	4:Ins:R:0	0.0	0.0	0.0	0.0	0.0	0.0	0.9320627400908721	0.0	0.06793725990912791
F005	4:Ins:R:1	0.0	0.0	0.0	0.0	0.0	0.0	0.5385085524959458	0.0	0.46149144750405424
F005	4:Ins:R:2	0.0	0.0	0.0	0.0	0.0	0.0	0.2023144453312051	0.0	0.7976855546687949
F005	4:Ins:R:3	0.0	0.0	0.0	0.0	0.0	0.0	0.9944393649313615	0.0	0.0055606350686384365
F005	4:Ins:R:4	0.0	0.0	0.0	0.0	0.0	0.0	0.9848089935489975	0.0	0.015191006451002348
F005	4:Ins:R:5	0.0	0.0	0.0	0.0	0.0	0.0	0.9786348152074948	0.0	0.021365184792505126
F005	5:Ins:R:0	0.0	0.0	0.0	0.0	0.0	0.0	0.8185537864293333	0.0	0.1814462135706667
F005	5:Ins:R:1	0.0	0.0	0.0	0.0	0.0	0.0	0.9326543280782843	0.0	0.06734567192171571
F005	5:Ins:R:2	0.0	0.0	0.0	0.0	0.0	0.0	0.7334453490368936	0.0	0.2665546509631064
F005	5:Ins:R:3	0.0	0.0	0.0	0.0	0.0	0.0	0.9763354782897603	0.0	0.023664521710239684
F005	5:Ins:R:4	0.0	0.0	0.0	0.0	0.0	0.0	0.789736642534753	0.0	0.21026335746524702
F005	5:Ins:R:5	0.0	0.0	0.0	0.0	0.0	0.0	0.9084507042253521	0.0	0.0915492957746479
F005	2:Del:M:1	0.0	0.0	0.0	0.0	0.0	0.0	0.07421290566576783	0.0	0.9257870943342321
F005	3:Del:M:1	0.0	0.0	0.0	0.0	0.0	0.0	0.47275665090550717	0.0	0.5272433490944929
F005	3:Del:M:2	0.0	0.0	0.0	0.0	0.0	0.0	0.4659923374368611	0.0	0.5340076625631389
F005	4:Del:M:1	0.0	0.0	0.0	0.0	0.0	0.0	0.0029324377080496007	0.0	0.9970675622919503
F005	4:Del:M:2	0.0	0.0	0.0	0.0	0.0	0.0	0.2960951598598545	0.0	0.7039048401401455
F005	4:Del:M:3	0.0	0.0	0.0	0.0	0.0	0.0	0.6036247242043943	0.0	0.3963752757956058
F005	5:Del:M:1	0.0	0.0	0.0	0.0	0.0	0.0	0.4384896032407924	0.0	0.5615103967592077
F005	5:Del:M:2	0.0	0.0	0.0	0.0	0.0	0.0	0.3945780558451874	0.0	0.6054219441548127
F005	5:Del:M:3	0.0	0.0	0.0	0.0	0.0	0.0	0.333686333210607	0.0	0.666313666789393
F005	5:Del:M:4	0.0	0.0	0.0	0.0	0.0	0.0	0.05328404857248362	0.0	0.9467159514275163
F005	5:Del:M:5	0.0	0.0	0.0	0.0	0.0	0.0	0.5987015766569167	0.0	0.4012984233430834
F006	1:Del:C:0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F006	1:Del:C:1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F006	1:Del:C:2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F006	1:Del:C:3	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F006	1:Del:C:4	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F006	1:Del:C:5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F006	1:Del:T:0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F006	1:Del:T:1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
F006	1:Del:T:2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
