NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
90	131.888	74.479	19.707	55.532	0.62	0.695	80000.0
91	130.807	73.501	19.311	55.136	0.599	0.701	100000.0
92	128.969	74.374	18.851	55.282	0.608	0.694	100000.0
93	134.35	74.999	20.1	55.776	0.631	0.686	160000.0
94	139.686	75.846	21.033	56.194	0.622	0.685	80000.0
95	140.077	74.074	21.082	55.324	0.597	0.698	100000.0
96	130.252	73.9	19.325	54.991	0.608	0.699	100000.0
97	132.702	75.059	20.052	55.846	0.637	0.681	60000.0
98	131.139	75.298	19.506	55.279	0.633	0.692	120000.0
99	130.778	74.884	19.29	55.656	0.631	0.686	60000.0
100	129.793	74.932	19.284	55.526	0.629	0.687	100000.0
101	130.146	74.353	19.303	55.117	0.604	0.697	80000.0
102	131.363	74.291	19.507	55.205	0.61	0.698	60000.0
103	129.637	74.429	19.001	54.985	0.609	0.696	80000.0
104	132.253	74.632	19.654	55.475	0.622	0.691	60000.0
105	129.43	73.828	19.156	54.843	0.604	0.704	180000.0
106	139.912	74.545	21.057	54.904	0.608	0.701	100000.0
107	131.981	75.127	19.593	55.739	0.619	0.69	80000.0
108	130.34	75.004	19.129	55.431	0.633	0.69	80000.0
109	131.664	75.364	19.565	55.967	0.619	0.687	80000.0
110	133.69	73.305	20.142	54.819	0.595	0.702	80000.0
111	129.684	74.546	19.08	55.087	0.614	0.694	40000.0
112	133.238	74.899	19.673	55.574	0.621	0.692	80000.0
113	132.406	75.271	19.575	55.713	0.636	0.689	80000.0
114	132.946	74.925	19.823	55.483	0.633	0.69	80000.0
115	133.533	75.491	19.716	55.829	0.624	0.693	120000.0
116	132.092	73.851	19.53	55.119	0.601	0.7	60000.0
117	134.086	74.24	19.877	55.359	0.597	0.694	60000.0
118	132.929	76.25	19.671	55.792	0.65	0.685	80000.0
119	138.048	74.831	20.626	55.394	0.616	0.695	100000.0
120	129.173	74.656	19.215	55.239	0.629	0.691	80000.0
121	134.09	75.569	19.552	55.555	0.623	0.69	80000.0
122	128.932	73.752	18.858	54.108	0.601	0.709	140000.0
123	131.281	76.123	19.255	56.137	0.639	0.682	80000.0
124	137.339	73.56	20.912	54.73	0.592	0.708	140000.0
125	129.571	73.611	19.229	54.693	0.6	0.703	80000.0
126	131.365	74.169	19.276	55.01	0.604	0.699	80000.0
127	130.616	74.844	19.505	55.834	0.613	0.688	140000.0
128	134.138	75.494	20.292	56.023	0.617	0.689	120000.0
129	132.648	74.86	19.723	55.817	0.629	0.686	80000.0
130	131.381	74.332	19.497	55.574	0.611	0.689	80000.0
131	132.669	75.945	19.964	56.315	0.633	0.681	80000.0
132	130.615	74.983	19.619	56.0	0.629	0.685	100000.0
133	132.397	74.632	19.558	55.407	0.617	0.69	60000.0
134	134.094	75.867	19.781	55.722	0.623	0.691	80000.0
135	137.585	76.192	20.396	55.827	0.633	0.689	80000.0
136	133.841	74.203	20.077	54.93	0.609	0.699	80000.0
137	132.406	73.525	19.58	55.187	0.603	0.697	80000.0
138	130.676	75.051	19.482	56.578	0.625	0.674	80000.0
139	129.718	74.178	19.371	55.427	0.608	0.691	100000.0
140	131.77	75.549	19.36	55.857	0.637	0.683	80000.0
141	132.296	74.465	19.616	55.621	0.61	0.69	80000.0
142	135.898	76.045	19.978	56.317	0.63	0.679	100000.0
143	138.359	74.723	21.214	55.451	0.618	0.696	100000.0
144	134.747	74.664	19.935	55.453	0.607	0.698	100000.0
145	137.158	74.528	20.899	55.617	0.618	0.688	100000.0
146	140.645	75.174	21.264	55.876	0.613	0.691	60000.0
147	133.355	75.194	19.855	55.75	0.624	0.686	60000.0
148	139.483	74.96	20.91	55.755	0.611	0.69	80000.0
149	131.06	72.893	19.47	53.887	0.602	0.715	80000.0
150	137.449	73.738	20.954	54.858	0.605	0.706	100000.0
151	138.634	74.527	21.23	55.324	0.616	0.696	60000.0
152	131.204	75.083	19.311	55.324	0.636	0.687	100000.0
153	132.075	74.309	19.467	55.099	0.622	0.696	100000.0
154	130.462	75.105	18.948	55.321	0.627	0.684	120000.0
155	128.988	75.201	18.988	55.291	0.632	0.691	100000.0
156	131.706	75.397	19.362	55.583	0.619	0.69	80000.0
157	139.003	74.458	21.479	55.463	0.616	0.694	100000.0
158	131.622	75.006	19.385	55.469	0.616	0.691	140000.0
159	131.408	75.132	19.391	55.549	0.625	0.687	80000.0
160	135.462	75.705	20.484	55.728	0.627	0.695	100000.0
161	135.992	75.399	20.277	56.561	0.632	0.678	100000.0
162	140.708	74.196	21.204	55.502	0.596	0.695	60000.0
163	132.972	74.371	19.527	54.933	0.598	0.703	60000.0
164	128.336	73.568	19.019	54.9	0.61	0.699	60000.0
165	131.959	74.993	19.61	55.09	0.623	0.698	60000.0
166	132.467	75.626	19.51	55.417	0.641	0.692	100000.0
167	132.872	75.844	20.042	55.912	0.662	0.681	80000.0
168	136.059	74.748	20.504	55.359	0.604	0.695	100000.0
169	131.281	73.76	19.618	55.169	0.604	0.698	100000.0
170	138.945	74.74	21.11	55.393	0.619	0.699	80000.0
171	131.922	74.336	19.426	55.405	0.598	0.695	80000.0
172	134.794	75.26	20.13	55.886	0.614	0.69	120000.0
173	134.033	75.209	20.204	56.051	0.629	0.687	100000.0
174	131.466	74.804	19.288	55.444	0.612	0.691	60000.0
175	131.932	76.857	19.652	56.472	0.651	0.676	100000.0
176	130.979	74.673	19.232	55.001	0.598	0.698	100000.0
177	131.324	74.459	19.241	54.857	0.633	0.695	120000.0
178	135.52	75.644	20.176	56.071	0.624	0.685	40000.0
179	130.847	74.502	19.494	55.487	0.63	0.692	100000.0
180	139.502	74.137	21.477	54.925	0.619	0.699	60000.0
181	138.74	74.059	21.027	55.089	0.589	0.707	80000.0
182	132.541	74.363	19.624	55.738	0.608	0.687	80000.0
183	138.139	74.452	21.084	55.079	0.616	0.697	80000.0
184	132.728	74.932	19.52	55.675	0.63	0.693	100000.0
185	133.986	76.617	19.73	56.401	0.643	0.674	60000.0
186	131.167	74.536	19.179	55.515	0.611	0.69	120000.0
187	140.159	74.805	21.576	55.634	0.617	0.699	80000.0
188	133.007	75.258	19.584	55.486	0.627	0.69	60000.0
189	133.981	74.996	19.849	55.552	0.612	0.69	80000.0
190	134.425	74.801	20.186	55.953	0.604	0.693	100000.0
191	130.949	74.943	19.104	55.839	0.617	0.682	60000.0
192	134.618	75.63	19.875	56.019	0.62	0.683	120000.0
193	130.703	73.932	19.42	54.696	0.605	0.703	80000.0
194	135.896	73.261	20.78	54.533	0.608	0.702	80000.0
195	131.846	74.688	19.491	55.565	0.606	0.693	80000.0
196	134.702	73.969	20.498	55.193	0.614	0.698	60000.0
197	131.879	74.365	19.908	55.058	0.596	0.705	100000.0
198	132.373	73.886	19.864	55.337	0.605	0.692	60000.0
199	131.97	74.647	19.576	55.297	0.618	0.695	80000.0
200	133.455	74.269	19.794	55.209	0.601	0.702	60000.0
