NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
47	27.816	112.758	6.02	72.505	1.063	0.621	40000.0
48	28.273	111.014	6.14	72.291	1.057	0.615	60000.0
49	28.299	113.129	6.177	72.345	1.09	0.62	80000.0
50	28.83	110.502	6.354	72.563	1.045	0.62	40000.0
51	28.179	112.525	6.302	72.963	1.077	0.614	40000.0
52	27.314	109.735	5.988	71.6	1.028	0.634	40000.0
53	27.908	111.464	6.223	71.553	1.05	0.638	40000.0
54	28.51	110.512	6.179	73.042	1.068	0.615	60000.0
55	27.542	109.111	6.125	70.946	1.024	0.65	40000.0
56	28.668	112.238	6.359	72.686	1.083	0.622	40000.0
57	27.897	113.219	6.126	72.7	1.089	0.618	40000.0
58	28.333	112.888	6.272	73.296	1.077	0.603	80000.0
59	27.124	110.6	6.093	72.718	1.075	0.614	40000.0
60	28.414	111.477	6.248	72.162	1.077	0.627	40000.0
61	27.198	110.892	6.017	71.983	1.052	0.62	40000.0
62	28.163	110.993	6.189	72.583	1.057	0.615	40000.0
63	28.657	111.557	6.319	72.531	1.065	0.623	60000.0
64	27.604	106.396	6.083	69.738	1.019	0.655	60000.0
65	28.091	111.073	6.179	72.422	1.085	0.613	60000.0
66	28.163	111.636	6.243	72.132	1.074	0.625	40000.0
67	28.621	111.332	6.313	72.264	1.056	0.622	40000.0
68	27.643	111.087	6.101	71.793	1.048	0.629	40000.0
69	28.562	112.573	6.364	72.674	1.079	0.621	40000.0
70	28.078	112.059	6.078	72.549	1.065	0.626	40000.0
71	28.783	110.655	6.269	71.759	1.041	0.634	40000.0
72	27.892	108.236	6.086	70.403	1.008	0.654	80000.0
73	28.25	113.016	6.24	72.766	1.077	0.615	40000.0
74	28.122	111.65	6.207	71.952	1.085	0.627	60000.0
75	28.381	113.091	6.319	73.349	1.1	0.608	60000.0
76	27.817	112.118	6.084	72.148	1.073	0.624	60000.0
77	28.394	111.295	6.141	71.563	1.076	0.624	40000.0
78	27.518	111.731	6.12	72.328	1.067	0.619	60000.0
79	28.032	110.183	6.096	71.626	1.058	0.63	60000.0
80	28.103	110.929	6.116	72.372	1.052	0.623	40000.0
81	28.124	110.702	6.134	71.378	1.037	0.632	60000.0
82	28.441	113.879	6.431	74.608	1.097	0.593	40000.0
83	28.611	109.324	6.309	71.733	1.034	0.638	80000.0
84	28.1	107.995	6.186	70.638	1.007	0.654	40000.0
85	27.684	111.312	6.295	72.768	1.061	0.624	40000.0
86	27.897	110.544	6.26	71.279	1.059	0.629	60000.0
87	26.894	110.567	5.915	71.056	1.061	0.63	40000.0
88	28.276	112.592	6.28	73.444	1.071	0.602	80000.0
89	28.605	109.781	6.286	71.72	1.018	0.645	40000.0
90	28.098	110.233	6.017	70.906	1.069	0.634	40000.0
91	27.234	110.351	5.934	70.362	1.05	0.641	60000.0
92	27.439	111.002	5.946	70.966	1.061	0.637	80000.0
93	28.654	111.37	6.389	73.113	1.054	0.609	40000.0
94	27.825	111.312	6.136	72.789	1.061	0.606	60000.0
95	28.418	114.309	6.248	73.842	1.092	0.602	60000.0
96	28.224	112.758	6.102	72.378	1.059	0.618	40000.0
97	28.391	111.383	6.373	72.919	1.065	0.618	0.0
98	27.88	111.601	6.065	72.653	1.057	0.614	80000.0
99	28.673	110.013	6.157	71.512	1.02	0.634	40000.0
100	28.497	115.542	6.297	74.122	1.126	0.591	40000.0
101	28.956	111.297	6.378	71.922	1.059	0.622	80000.0
102	27.695	113.544	6.074	73.2	1.107	0.603	40000.0
103	28.463	111.975	6.336	72.895	1.084	0.612	40000.0
104	28.247	109.47	6.119	70.775	1.048	0.644	80000.0
105	28.875	111.742	6.385	72.081	1.042	0.626	80000.0
106	29.343	107.518	6.408	70.846	1.008	0.65	40000.0
107	28.196	112.16	6.161	72.437	1.069	0.622	40000.0
108	27.193	110.374	5.872	70.88	1.062	0.638	60000.0
109	29.365	111.446	6.441	72.575	1.048	0.617	60000.0
110	28.325	112.058	6.29	72.957	1.073	0.614	40000.0
111	28.139	112.489	6.187	73.057	1.094	0.613	60000.0
112	28.679	113.046	6.233	73.712	1.095	0.6	80000.0
113	28.728	113.953	6.277	73.494	1.101	0.598	60000.0
114	28.267	112.605	6.197	72.824	1.114	0.605	60000.0
115	27.233	109.807	6.022	71.424	1.029	0.634	40000.0
116	28.217	109.797	6.221	71.354	1.049	0.632	40000.0
117	27.612	111.754	6.163	72.684	1.072	0.61	40000.0
118	28.009	111.115	6.286	72.578	1.056	0.625	60000.0
119	29.091	113.901	6.413	74.295	1.08	0.6	40000.0
120	28.586	111.463	6.108	71.685	1.05	0.635	80000.0
121	27.687	109.675	6.025	71.426	1.054	0.632	60000.0
122	27.533	111.389	6.123	71.489	1.066	0.631	60000.0
123	28.183	110.104	6.311	71.129	1.064	0.646	60000.0
124	27.631	109.452	6.155	71.197	1.056	0.629	40000.0
125	27.357	109.837	6.08	72.052	1.072	0.624	60000.0
126	27.978	105.174	6.181	68.869	1.001	0.663	40000.0
127	28.64	109.16	6.373	72.271	1.007	0.619	80000.0
128	27.559	110.631	6.003	70.742	1.049	0.64	60000.0
129	28.523	109.879	6.301	71.696	1.055	0.638	40000.0
130	27.6	111.135	6.026	71.056	1.056	0.638	40000.0
131	28.473	111.476	6.435	73.012	1.067	0.623	60000.0
132	28.568	112.577	6.23	72.461	1.085	0.618	60000.0
133	27.449	109.572	6.098	71.055	1.04	0.64	40000.0
134	28.329	110.437	6.185	72.373	1.059	0.619	40000.0
135	28.157	113.377	6.176	73.983	1.088	0.594	0.0
136	27.336	112.717	6.081	72.008	1.079	0.62	60000.0
137	28.016	111.611	6.189	71.676	1.057	0.635	0.0
138	27.001	106.511	5.914	68.586	0.99	0.673	60000.0
139	27.952	111.865	5.961	71.506	1.069	0.627	40000.0
140	27.812	113.515	6.249	72.759	1.105	0.616	60000.0
141	27.399	109.138	5.92	70.817	1.026	0.64	40000.0
142	27.605	107.939	5.952	70.687	1.031	0.641	80000.0
143	28.892	114.08	6.442	73.614	1.086	0.615	40000.0
144	29.038	109.517	6.521	71.963	1.016	0.63	60000.0
145	27.931	110.609	6.293	71.882	1.063	0.622	60000.0
146	28.158	111.526	6.158	72.372	1.09	0.622	60000.0
147	27.851	113.065	6.132	73.032	1.121	0.607	0.0
148	27.636	106.79	6.129	70.266	0.994	0.65	60000.0
149	28.301	111.063	6.247	71.663	1.054	0.634	60000.0
150	28.153	111.681	6.203	72.156	1.061	0.626	40000.0
151	28.607	112.112	6.312	71.955	1.054	0.632	40000.0
152	27.624	110.921	6.048	71.677	1.047	0.629	40000.0
153	28.626	113.492	6.353	73.259	1.086	0.607	0.0
154	27.081	108.146	5.964	70.416	1.023	0.649	40000.0
155	28.054	110.842	6.248	72.334	1.057	0.62	40000.0
156	28.758	110.005	6.298	71.746	1.039	0.632	40000.0
157	28.52	112.755	6.154	71.531	1.065	0.639	60000.0
158	28.465	110.01	6.221	71.386	1.039	0.637	60000.0
159	28.012	110.263	6.181	71.984	1.057	0.629	60000.0
160	27.916	112.586	6.078	72.711	1.098	0.605	60000.0
161	28.182	112.015	6.279	72.883	1.065	0.617	40000.0
162	28.073	111.956	6.332	73.169	1.057	0.614	60000.0
163	27.701	110.16	6.149	72.2	1.077	0.618	80000.0
164	27.718	112.131	6.029	71.845	1.083	0.624	60000.0
165	28.17	113.596	6.313	73.549	1.092	0.605	60000.0
166	27.914	110.603	6.04	70.759	1.059	0.649	60000.0
167	28.092	112.536	6.258	72.871	1.081	0.612	80000.0
168	28.06	109.333	6.188	71.229	1.014	0.646	60000.0
169	27.205	111.545	6.048	72.032	1.072	0.619	60000.0
170	28.728	110.854	6.249	71.617	1.044	0.633	60000.0
171	27.518	110.237	6.072	71.835	1.061	0.63	60000.0
172	27.739	111.422	6.186	72.808	1.078	0.611	60000.0
173	27.828	108.918	6.244	70.593	1.037	0.647	40000.0
174	27.868	108.74	6.06	70.99	1.048	0.642	80000.0
175	27.266	112.016	6.031	72.92	1.095	0.606	40000.0
176	27.527	108.757	6.029	71.035	1.002	0.641	40000.0
177	28.126	110.858	6.257	72.82	1.066	0.622	60000.0
178	28.821	110.539	6.535	70.931	1.043	0.653	0.0
179	27.38	110.586	6.055	71.208	1.06	0.636	40000.0
180	27.943	109.57	6.219	70.913	1.001	0.644	40000.0
181	27.273	108.765	5.953	70.813	1.033	0.645	40000.0
182	28.62	111.673	6.286	71.945	1.052	0.634	60000.0
183	28.277	108.97	6.23	71.02	1.003	0.653	60000.0
184	28.654	108.847	6.281	70.918	1.012	0.642	60000.0
185	28.561	110.143	6.275	71.721	1.039	0.634	60000.0
186	28.043	111.632	6.031	71.387	1.082	0.625	60000.0
187	27.837	111.006	6.173	71.052	1.078	0.635	60000.0
188	27.123	108.451	5.984	70.821	1.024	0.633	40000.0
189	28.025	113.28	6.265	73.018	1.1	0.614	60000.0
190	27.534	109.926	6.122	71.055	1.057	0.642	40000.0
191	28.198	113.582	6.271	72.891	1.089	0.621	80000.0
192	27.841	109.732	6.028	70.66	1.051	0.644	60000.0
193	27.723	112.363	6.14	72.765	1.094	0.614	40000.0
194	27.03	107.894	5.953	70.644	1.017	0.647	40000.0
195	27.87	115.897	6.187	74.723	1.162	0.576	80000.0
196	27.612	112.036	6.143	72.198	1.084	0.624	40000.0
197	28.251	107.941	6.175	71.22	1.026	0.647	60000.0
198	27.828	111.766	6.084	72.745	1.067	0.605	40000.0
199	27.537	109.121	6.084	71.016	1.027	0.645	80000.0
200	28.865	113.617	6.418	73.603	1.08	0.606	40000.0
