NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
48	127.003	74.991	18.797	55.466	0.63	0.689	160000.0
49	128.965	73.931	19.008	54.751	0.616	0.695	100000.0
50	132.809	72.424	19.803	54.104	0.582	0.707	100000.0
51	127.676	73.108	18.886	54.327	0.622	0.697	140000.0
52	130.671	73.172	19.656	53.92	0.598	0.709	120000.0
53	131.677	73.794	20.033	55.187	0.61	0.698	80000.0
54	125.842	72.957	18.604	54.611	0.588	0.7	180000.0
55	133.195	74.411	20.011	55.201	0.606	0.698	120000.0
56	128.429	74.294	19.018	55.447	0.606	0.692	80000.0
57	137.689	73.1	21.042	54.684	0.591	0.712	60000.0
58	127.371	74.188	18.866	54.726	0.622	0.696	120000.0
59	130.168	73.661	19.501	54.904	0.591	0.702	80000.0
60	126.837	73.636	18.826	54.813	0.616	0.696	140000.0
61	133.507	73.337	20.305	55.107	0.592	0.697	100000.0
62	130.87	74.117	19.444	55.024	0.621	0.692	100000.0
63	127.64	74.118	18.736	54.595	0.619	0.702	200000.0
64	137.833	74.107	21.138	54.804	0.59	0.713	100000.0
65	128.95	72.578	19.144	54.404	0.581	0.705	60000.0
66	129.854	73.258	19.373	54.991	0.591	0.701	60000.0
67	128.136	72.906	18.765	54.119	0.585	0.709	120000.0
68	125.582	73.704	18.79	54.745	0.603	0.701	80000.0
69	136.017	73.813	20.645	54.804	0.603	0.706	80000.0
70	127.95	73.526	18.843	54.858	0.614	0.698	80000.0
71	132.035	74.332	19.766	54.727	0.615	0.7	60000.0
72	131.956	74.171	19.744	54.665	0.612	0.702	100000.0
73	129.329	73.732	19.116	54.723	0.595	0.704	40000.0
74	135.156	73.748	20.625	54.638	0.592	0.707	140000.0
75	128.087	73.6	18.87	54.596	0.59	0.707	60000.0
76	127.714	73.726	18.789	54.862	0.611	0.698	80000.0
77	133.829	72.243	20.466	54.146	0.578	0.711	100000.0
78	126.873	74.299	18.736	55.229	0.615	0.685	120000.0
79	138.365	73.462	21.071	54.767	0.592	0.707	100000.0
80	124.349	73.624	18.402	54.792	0.608	0.694	80000.0
81	127.794	73.149	18.971	54.136	0.594	0.711	100000.0
82	127.069	73.904	18.775	55.103	0.624	0.694	80000.0
83	134.988	72.495	20.804	54.305	0.584	0.71	80000.0
84	131.497	73.449	19.369	55.041	0.601	0.695	100000.0
85	129.732	74.239	19.177	55.715	0.602	0.689	120000.0
86	131.481	73.614	19.588	54.589	0.599	0.705	100000.0
87	129.671	73.701	19.355	55.122	0.605	0.694	80000.0
88	129.423	72.384	19.22	54.361	0.575	0.711	120000.0
89	130.942	74.207	19.328	54.893	0.599	0.702	60000.0
90	132.021	73.373	20.419	54.886	0.617	0.703	100000.0
91	132.625	71.793	20.091	53.939	0.576	0.718	100000.0
92	127.088	73.895	18.75	54.992	0.595	0.698	80000.0
93	128.711	73.724	19.056	54.839	0.601	0.698	80000.0
94	130.716	74.941	19.59	55.262	0.623	0.694	100000.0
95	135.035	72.817	20.547	54.659	0.582	0.707	120000.0
96	131.436	73.236	20.004	54.266	0.607	0.706	60000.0
97	126.633	73.655	18.715	54.767	0.616	0.694	80000.0
98	126.837	74.09	18.895	54.169	0.612	0.71	60000.0
99	125.296	73.856	18.439	54.673	0.613	0.698	140000.0
100	126.606	73.128	18.785	54.236	0.598	0.706	120000.0
101	128.057	73.462	18.854	54.442	0.597	0.702	160000.0
102	128.302	73.418	18.991	54.47	0.598	0.706	120000.0
103	126.981	72.79	18.703	54.095	0.583	0.711	100000.0
104	130.648	73.882	19.391	54.748	0.624	0.696	100000.0
105	129.556	72.722	19.55	54.343	0.58	0.713	80000.0
106	129.555	73.169	19.203	54.428	0.589	0.702	80000.0
107	135.623	74.133	20.291	54.944	0.607	0.703	80000.0
108	129.994	72.662	19.35	54.305	0.585	0.71	120000.0
109	130.469	74.068	19.545	55.453	0.598	0.695	100000.0
110	127.587	72.604	19.137	54.707	0.588	0.705	60000.0
111	127.285	73.185	18.838	54.419	0.594	0.704	120000.0
112	130.442	74.233	19.409	55.311	0.605	0.694	80000.0
113	128.173	75.133	19.035	55.639	0.626	0.688	60000.0
114	130.363	73.446	19.735	54.929	0.604	0.703	120000.0
115	133.407	74.452	19.637	55.106	0.612	0.7	100000.0
116	134.44	72.854	20.273	54.389	0.583	0.711	80000.0
117	128.37	73.036	18.927	54.563	0.582	0.705	120000.0
118	130.792	75.143	19.329	55.326	0.633	0.692	100000.0
119	130.481	72.996	19.209	54.565	0.592	0.707	60000.0
120	127.616	72.779	19.007	54.196	0.596	0.709	80000.0
121	132.529	74.178	19.541	55.101	0.602	0.698	120000.0
122	126.086	73.309	18.42	53.751	0.601	0.707	60000.0
123	128.762	73.736	18.869	54.771	0.602	0.7	80000.0
124	126.662	73.133	18.712	54.404	0.586	0.709	80000.0
125	126.159	72.926	18.81	54.254	0.59	0.707	140000.0
126	133.389	72.145	20.157	53.995	0.57	0.712	100000.0
127	124.949	74.228	18.576	55.282	0.612	0.689	60000.0
128	130.003	74.522	19.779	55.418	0.607	0.695	120000.0
129	129.466	73.404	19.359	55.094	0.61	0.694	80000.0
130	134.224	73.336	20.574	54.895	0.603	0.698	60000.0
131	128.831	74.307	19.323	55.026	0.605	0.701	80000.0
132	128.232	73.092	19.282	54.91	0.599	0.703	100000.0
133	136.733	73.145	20.778	54.476	0.598	0.704	100000.0
134	139.626	74.044	21.656	55.104	0.59	0.712	60000.0
135	133.549	74.091	19.878	55.039	0.6	0.701	40000.0
136	125.787	73.73	18.516	54.395	0.608	0.703	60000.0
137	129.19	73.014	19.265	54.161	0.6	0.709	160000.0
138	131.479	73.565	19.731	55.492	0.6	0.691	80000.0
139	126.194	72.642	18.654	54.182	0.584	0.709	60000.0
140	128.949	74.225	19.088	55.027	0.619	0.695	120000.0
141	128.647	73.705	19.207	55.218	0.598	0.695	60000.0
142	132.999	74.768	19.57	55.371	0.612	0.692	80000.0
143	128.957	73.386	19.149	54.53	0.601	0.704	120000.0
144	130.275	72.87	19.409	54.582	0.581	0.708	100000.0
145	128.654	72.7	19.178	54.51	0.588	0.703	80000.0
146	131.352	74.437	19.599	55.587	0.605	0.695	80000.0
147	129.033	74.161	19.079	55.034	0.611	0.695	160000.0
148	135.107	73.767	20.547	55.051	0.593	0.704	100000.0
149	124.575	71.688	18.516	53.128	0.586	0.72	100000.0
150	129.547	73.288	19.159	54.217	0.602	0.708	60000.0
151	135.266	74.371	20.775	55.006	0.613	0.697	60000.0
152	127.116	72.93	18.752	54.217	0.603	0.705	100000.0
153	128.079	73.211	19.1	54.706	0.595	0.703	160000.0
154	127.431	74.223	18.607	54.924	0.609	0.693	100000.0
155	127.399	74.25	18.703	54.573	0.62	0.697	80000.0
156	127.598	72.981	18.736	54.246	0.601	0.704	160000.0
157	129.084	73.806	19.17	54.936	0.613	0.695	120000.0
158	130.948	73.775	19.246	54.893	0.603	0.697	120000.0
159	127.971	74.547	18.908	54.737	0.622	0.695	60000.0
160	135.102	74.613	20.405	55.02	0.601	0.709	60000.0
161	131.867	74.412	19.504	55.26	0.621	0.696	80000.0
162	129.606	74.197	19.194	54.792	0.6	0.698	60000.0
163	125.979	73.422	18.4	54.154	0.585	0.709	40000.0
164	125.695	72.58	18.796	54.47	0.596	0.702	100000.0
165	125.804	73.459	18.538	54.209	0.61	0.702	160000.0
166	129.464	74.184	19.2	54.856	0.608	0.7	100000.0
167	125.804	75.079	18.647	55.066	0.655	0.688	140000.0
168	126.398	73.353	18.553	54.272	0.588	0.706	100000.0
169	135.239	73.361	20.687	54.745	0.6	0.702	80000.0
170	134.774	72.724	20.481	54.09	0.579	0.716	60000.0
171	129.822	72.945	19.101	54.667	0.584	0.704	80000.0
172	130.093	74.096	19.623	55.323	0.603	0.694	140000.0
173	133.84	73.704	20.213	55.301	0.607	0.7	60000.0
174	127.743	73.021	18.854	54.569	0.589	0.706	120000.0
175	130.316	75.587	19.627	55.635	0.632	0.691	180000.0
176	134.41	73.316	20.2	54.232	0.583	0.711	80000.0
177	133.466	73.828	20.155	54.727	0.606	0.703	60000.0
178	129.115	74.517	19.159	55.333	0.619	0.689	80000.0
179	128.804	73.807	19.223	54.937	0.619	0.698	60000.0
180	128.449	73.392	19.072	54.111	0.603	0.71	80000.0
181	133.028	73.315	19.781	54.243	0.576	0.717	140000.0
182	127.275	73.45	18.884	55.066	0.604	0.694	100000.0
183	127.118	73.109	18.906	54.251	0.597	0.708	120000.0
184	128.978	73.855	19.011	54.908	0.613	0.702	100000.0
185	129.387	75.099	19.052	55.405	0.622	0.69	100000.0
186	136.593	73.854	20.77	54.707	0.597	0.703	40000.0
187	135.43	73.94	20.539	54.584	0.614	0.706	180000.0
188	129.001	74.072	19.118	54.941	0.609	0.699	80000.0
189	129.625	74.119	19.156	54.736	0.6	0.699	180000.0
190	129.19	73.764	19.105	54.929	0.593	0.703	120000.0
191	126.775	74.025	18.569	55.263	0.606	0.687	120000.0
192	129.979	74.347	19.001	55.157	0.603	0.694	80000.0
193	125.018	72.577	18.53	53.838	0.592	0.709	140000.0
194	127.236	72.537	18.777	53.843	0.596	0.709	80000.0
195	127.875	73.975	18.781	54.869	0.6	0.698	60000.0
196	125.543	73.084	18.681	54.571	0.598	0.703	160000.0
197	129.458	73.411	19.485	54.132	0.582	0.717	60000.0
198	128.948	72.54	19.37	54.616	0.579	0.705	100000.0
199	129.131	73.817	19.262	54.691	0.608	0.702	60000.0
200	128.455	73.965	19.078	55.024	0.608	0.7	80000.0
