NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
52	145.388	76.636	21.664	56.769	0.644	0.677	80000.0
53	149.099	79.126	22.64	58.484	0.681	0.657	60000.0
54	148.494	77.948	22.702	58.234	0.668	0.648	60000.0
55	150.214	80.506	22.559	58.926	0.697	0.641	40000.0
56	144.567	80.649	21.501	59.285	0.708	0.632	60000.0
57	149.516	78.248	22.83	57.988	0.674	0.666	40000.0
58	149.916	78.695	22.715	58.166	0.679	0.658	60000.0
59	151.543	78.255	23.153	58.166	0.649	0.665	80000.0
60	141.395	78.675	20.8	58.26	0.688	0.651	80000.0
61	144.31	79.552	21.244	58.528	0.687	0.646	40000.0
62	153.086	78.729	23.11	58.248	0.676	0.653	60000.0
63	150.293	78.512	23.085	57.693	0.675	0.667	60000.0
64	150.289	79.909	22.901	58.541	0.683	0.654	60000.0
65	149.572	78.014	22.683	57.578	0.669	0.661	80000.0
66	150.934	78.723	23.023	58.263	0.671	0.66	40000.0
67	141.724	78.986	20.834	57.743	0.688	0.656	80000.0
68	150.289	78.208	22.899	57.456	0.658	0.673	80000.0
69	150.706	78.879	22.751	57.915	0.678	0.664	100000.0
70	150.074	78.405	22.705	57.891	0.678	0.662	120000.0
71	150.3	78.586	22.737	57.995	0.662	0.664	40000.0
72	150.907	79.251	22.777	57.843	0.683	0.665	80000.0
73	148.937	79.392	22.494	58.732	0.691	0.645	120000.0
74	151.208	78.433	23.019	57.916	0.657	0.666	60000.0
75	151.15	78.92	22.569	57.79	0.67	0.662	100000.0
76	151.55	78.655	22.957	57.982	0.68	0.658	60000.0
77	149.666	77.776	22.828	57.729	0.651	0.667	60000.0
78	148.117	78.562	22.267	58.189	0.686	0.65	80000.0
79	144.62	79.608	21.241	58.853	0.7	0.64	80000.0
80	139.135	78.956	20.429	57.751	0.694	0.653	40000.0
81	150.572	77.53	22.797	57.242	0.649	0.678	40000.0
82	152.481	79.746	23.306	58.885	0.703	0.649	60000.0
83	152.52	77.38	23.418	57.824	0.646	0.667	40000.0
84	153.395	78.584	22.981	58.163	0.665	0.658	40000.0
85	152.34	78.972	23.165	58.797	0.671	0.651	120000.0
86	151.991	79.335	23.029	58.26	0.683	0.66	40000.0
87	149.956	77.692	22.67	58.1	0.651	0.658	100000.0
88	149.499	77.747	22.537	57.612	0.649	0.664	60000.0
89	145.931	79.194	21.404	58.185	0.679	0.655	100000.0
90	148.979	78.33	22.659	57.964	0.676	0.668	120000.0
91	148.635	77.401	22.525	57.571	0.65	0.674	80000.0
92	148.593	78.854	22.555	58.448	0.673	0.651	100000.0
93	149.001	79.154	22.162	58.111	0.688	0.654	80000.0
94	150.792	79.224	22.627	58.295	0.683	0.656	60000.0
95	147.62	79.223	21.94	58.236	0.686	0.653	40000.0
96	148.26	77.888	22.614	57.303	0.659	0.67	80000.0
97	143.019	79.789	20.942	58.297	0.718	0.639	60000.0
98	141.776	79.217	20.931	57.956	0.697	0.653	60000.0
99	138.82	79.258	20.188	58.302	0.701	0.646	80000.0
100	141.683	79.062	20.837	58.17	0.689	0.652	100000.0
101	148.287	77.888	22.264	57.761	0.666	0.66	60000.0
102	150.783	78.001	23.015	57.693	0.665	0.67	120000.0
103	144.373	79.306	21.337	58.316	0.685	0.648	80000.0
104	150.154	78.232	23.076	57.995	0.669	0.662	60000.0
105	142.794	79.278	21.091	58.083	0.694	0.656	80000.0
106	149.527	78.213	22.246	57.197	0.673	0.667	80000.0
107	149.592	79.69	22.104	58.354	0.687	0.653	60000.0
108	143.215	79.819	21.129	58.837	0.704	0.643	40000.0
109	145.933	80.091	21.513	59.208	0.699	0.639	40000.0
110	148.25	77.362	22.6	57.594	0.643	0.67	60000.0
111	148.377	77.349	22.425	57.334	0.656	0.669	80000.0
112	150.867	79.508	23.256	58.686	0.689	0.65	60000.0
113	143.576	80.327	21.005	58.643	0.718	0.642	60000.0
114	147.169	79.502	22.189	58.252	0.692	0.653	120000.0
115	145.58	79.195	21.132	58.259	0.687	0.653	60000.0
116	149.486	77.435	22.599	57.438	0.651	0.672	80000.0
117	142.461	79.153	20.812	57.911	0.689	0.649	60000.0
118	149.08	80.921	22.234	59.116	0.702	0.645	40000.0
119	144.284	78.918	21.216	58.033	0.678	0.659	120000.0
120	140.33	79.383	20.58	57.951	0.714	0.651	120000.0
121	144.124	80.065	21.057	58.42	0.711	0.647	40000.0
122	147.85	77.928	21.965	56.838	0.667	0.674	40000.0
123	144.693	79.636	20.955	58.668	0.691	0.646	80000.0
124	150.436	77.354	22.902	57.379	0.636	0.678	100000.0
125	147.582	79.086	22.59	58.293	0.683	0.653	80000.0
126	150.347	78.231	22.712	57.567	0.654	0.667	40000.0
127	150.809	78.951	23.134	58.705	0.663	0.651	40000.0
128	148.117	80.265	22.656	59.202	0.701	0.641	100000.0
129	151.026	78.925	23.078	58.28	0.697	0.652	80000.0
130	150.028	78.818	22.748	58.239	0.683	0.651	80000.0
131	152.712	79.706	23.511	59.049	0.684	0.648	60000.0
132	143.955	79.429	21.194	58.509	0.695	0.648	40000.0
133	142.791	78.898	20.776	57.784	0.685	0.654	40000.0
134	153.098	79.699	23.275	58.192	0.682	0.662	60000.0
135	150.462	79.368	22.606	58.296	0.677	0.657	120000.0
136	147.338	77.895	22.268	57.389	0.66	0.671	80000.0
137	144.77	79.795	21.362	58.558	0.695	0.649	40000.0
138	146.306	79.692	21.872	59.207	0.695	0.635	60000.0
139	148.113	77.907	22.709	57.731	0.658	0.663	80000.0
140	152.059	79.526	23.166	58.686	0.683	0.651	40000.0
141	144.488	79.785	21.406	58.693	0.694	0.644	60000.0
142	153.512	79.435	23.186	58.788	0.681	0.648	40000.0
143	149.807	79.019	22.811	58.288	0.674	0.657	60000.0
144	148.49	78.802	22.601	58.064	0.669	0.661	80000.0
145	147.808	78.298	22.429	57.891	0.671	0.66	100000.0
146	152.5	79.028	22.963	58.537	0.671	0.657	60000.0
147	150.413	79.277	22.888	58.393	0.681	0.651	80000.0
148	150.811	78.303	23.018	58.056	0.646	0.667	100000.0
149	146.667	77.564	22.004	56.896	0.668	0.676	60000.0
150	150.841	77.791	23.182	57.708	0.663	0.668	120000.0
151	149.717	78.94	22.776	57.76	0.686	0.659	120000.0
152	149.131	78.043	22.437	57.32	0.671	0.666	80000.0
153	143.491	78.465	21.11	58.094	0.674	0.658	40000.0
154	144.563	79.539	20.758	58.175	0.695	0.644	100000.0
155	146.932	79.837	21.805	58.426	0.693	0.65	80000.0
156	151.472	79.701	22.581	58.257	0.688	0.653	40000.0
157	151.784	78.565	23.359	58.122	0.663	0.661	40000.0
158	149.939	79.076	22.676	58.511	0.677	0.653	80000.0
159	145.153	79.658	21.326	58.325	0.689	0.648	60000.0
160	150.575	79.452	22.769	58.633	0.678	0.655	60000.0
161	145.435	79.92	21.331	58.925	0.702	0.643	100000.0
162	142.898	79.303	21.102	58.167	0.693	0.647	40000.0
163	150.733	78.608	22.937	57.801	0.664	0.665	60000.0
164	146.998	77.43	22.444	57.758	0.662	0.663	60000.0
165	147.145	77.753	22.361	57.28	0.662	0.671	100000.0
166	143.898	79.463	21.148	58.258	0.694	0.65	80000.0
167	147.651	79.105	22.415	58.372	0.713	0.647	120000.0
168	147.235	77.571	22.023	57.194	0.649	0.673	60000.0
169	141.786	79.392	20.991	58.323	0.697	0.646	60000.0
170	149.806	77.456	22.435	57.208	0.642	0.678	80000.0
171	144.753	80.376	21.249	58.798	0.699	0.641	40000.0
172	152.192	79.891	23.188	59.072	0.671	0.648	100000.0
173	147.166	79.047	22.102	58.528	0.691	0.651	60000.0
174	149.586	78.142	22.648	57.736	0.655	0.664	100000.0
175	149.601	80.175	22.733	58.792	0.696	0.646	80000.0
176	148.41	78.399	22.308	57.387	0.657	0.669	60000.0
177	143.883	78.92	21.089	58.144	0.696	0.65	80000.0
178	151.605	79.306	23.205	58.373	0.689	0.655	60000.0
179	142.209	79.194	21.208	58.288	0.702	0.649	60000.0
180	142.342	79.335	20.958	57.865	0.698	0.655	80000.0
181	151.877	78.083	22.968	57.938	0.639	0.67	80000.0
182	147.257	79.626	21.98	58.799	0.706	0.639	80000.0
183	150.059	78.257	22.822	57.658	0.669	0.668	60000.0
184	151.11	78.561	22.964	58.393	0.664	0.66	80000.0
185	152.903	79.747	23.144	58.519	0.698	0.647	80000.0
186	151.942	78.5	22.841	57.862	0.655	0.663	80000.0
187	150.571	78.965	22.812	58.158	0.688	0.657	80000.0
188	144.093	79.065	21.115	57.874	0.689	0.653	120000.0
189	142.449	79.892	20.822	58.301	0.695	0.646	80000.0
190	151.368	78.478	23.074	58.286	0.661	0.663	80000.0
191	149.108	78.821	22.424	58.293	0.678	0.651	100000.0
192	151.054	79.101	22.356	58.025	0.668	0.66	40000.0
193	141.968	78.618	20.851	57.667	0.681	0.656	60000.0
194	147.498	77.123	22.436	57.159	0.651	0.673	80000.0
195	152.547	78.822	23.047	58.062	0.661	0.661	40000.0
196	147.245	77.554	22.369	57.519	0.656	0.669	80000.0
197	149.105	78.125	23.051	57.941	0.637	0.672	40000.0
198	148.921	77.882	22.271	57.611	0.661	0.664	80000.0
199	145.634	78.793	21.395	58.212	0.669	0.658	60000.0
200	142.889	79.49	21.031	58.473	0.672	0.653	60000.0
