NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
47	138.355	77.085	20.327	56.963	0.659	0.673	60000.0
48	137.504	78.552	20.177	58.056	0.681	0.649	80000.0
49	140.798	78.172	20.85	57.763	0.671	0.658	120000.0
50	139.159	77.406	20.386	57.034	0.655	0.665	60000.0
51	137.543	76.652	20.18	56.615	0.658	0.671	60000.0
52	142.256	76.071	21.365	56.624	0.632	0.675	120000.0
53	138.717	78.845	20.599	57.903	0.687	0.655	60000.0
54	137.012	76.45	20.34	57.085	0.641	0.667	60000.0
55	147.878	78.168	22.311	57.497	0.665	0.667	40000.0
56	142.257	78.677	21.257	58.048	0.666	0.656	80000.0
57	145.569	77.138	22.344	57.242	0.663	0.674	40000.0
58	146.379	77.314	22.043	56.895	0.661	0.674	100000.0
59	145.103	77.206	21.942	57.513	0.632	0.671	100000.0
60	135.818	77.747	19.891	57.472	0.678	0.658	40000.0
61	148.06	76.972	22.21	57.104	0.634	0.678	120000.0
62	143.326	78.061	21.061	57.605	0.673	0.656	120000.0
63	146.912	77.516	22.699	57.049	0.662	0.675	60000.0
64	146.283	77.067	22.21	56.739	0.631	0.686	60000.0
65	138.201	77.604	20.431	57.487	0.666	0.66	60000.0
66	147.519	77.397	22.481	57.416	0.653	0.673	120000.0
67	145.737	76.978	22.405	56.866	0.649	0.675	100000.0
68	138.905	77.284	20.705	56.712	0.645	0.68	80000.0
69	147.202	77.198	22.274	57.253	0.652	0.676	100000.0
70	138.973	77.569	20.263	57.072	0.675	0.668	60000.0
71	141.317	77.724	21.058	57.362	0.653	0.67	40000.0
72	143.479	78.185	21.418	57.181	0.666	0.673	140000.0
73	139.13	77.727	20.412	57.317	0.66	0.668	60000.0
74	141.172	78.06	20.814	57.799	0.657	0.661	80000.0
75	148.394	76.677	22.237	56.684	0.622	0.685	40000.0
76	138.492	77.748	20.213	57.011	0.674	0.666	100000.0
77	136.771	76.866	20.186	57.121	0.648	0.67	100000.0
78	136.694	77.741	19.901	57.257	0.682	0.657	80000.0
79	140.759	77.598	20.841	57.761	0.658	0.661	100000.0
80	136.197	77.727	20.05	57.013	0.674	0.662	60000.0
81	144.287	76.555	21.752	56.584	0.641	0.684	120000.0
82	147.41	77.981	22.471	57.883	0.673	0.666	100000.0
83	146.407	76.449	22.44	57.01	0.635	0.677	60000.0
84	139.134	78.364	20.336	57.841	0.675	0.652	60000.0
85	141.581	78.247	20.812	58.243	0.659	0.657	140000.0
86	140.668	77.164	20.789	57.054	0.646	0.673	120000.0
87	145.517	76.781	21.976	57.358	0.638	0.668	140000.0
88	145.383	74.877	21.973	56.07	0.61	0.691	100000.0
89	147.844	77.006	22.256	56.924	0.631	0.68	60000.0
90	138.607	77.604	20.706	57.453	0.664	0.67	60000.0
91	138.194	75.907	20.373	56.613	0.635	0.683	140000.0
92	136.021	77.409	19.848	57.264	0.645	0.668	60000.0
93	139.824	77.164	20.697	57.023	0.662	0.67	80000.0
94	141.865	78.219	20.896	57.563	0.669	0.662	100000.0
95	147.781	76.94	22.162	56.945	0.635	0.679	60000.0
96	138.851	76.811	20.637	56.588	0.649	0.677	100000.0
97	138.976	77.774	20.568	57.358	0.676	0.66	80000.0
98	144.781	77.965	21.967	56.92	0.663	0.673	80000.0
99	143.234	76.493	21.737	56.898	0.645	0.675	100000.0
100	137.146	78.376	20.235	57.423	0.684	0.658	80000.0
101	139.144	76.821	20.641	56.903	0.64	0.673	60000.0
102	147.16	76.533	22.592	56.676	0.639	0.685	80000.0
103	137.771	77.266	20.196	56.818	0.651	0.67	60000.0
104	146.918	77.777	22.291	57.273	0.669	0.669	80000.0
105	139.29	77.534	20.43	56.699	0.662	0.676	60000.0
106	142.658	76.77	20.991	56.487	0.64	0.68	60000.0
107	140.06	77.905	20.463	57.253	0.652	0.672	100000.0
108	140.463	77.441	20.861	57.148	0.668	0.669	60000.0
109	140.594	78.209	20.728	57.953	0.655	0.661	80000.0
110	135.598	76.654	20.154	56.855	0.645	0.674	120000.0
111	143.978	76.324	21.924	56.592	0.642	0.679	80000.0
112	138.911	78.224	20.431	57.48	0.676	0.661	60000.0
113	139.702	78.561	20.508	57.605	0.684	0.662	100000.0
114	141.96	78.275	21.39	57.623	0.678	0.66	60000.0
115	141.408	78.137	20.44	57.176	0.66	0.672	60000.0
116	144.652	76.799	21.765	56.819	0.645	0.675	40000.0
117	139.167	78.015	20.49	57.443	0.677	0.654	40000.0
118	148.575	78.085	22.6	57.396	0.675	0.669	60000.0
119	140.325	76.736	20.481	56.554	0.645	0.679	140000.0
120	138.645	78.125	20.362	57.174	0.682	0.664	60000.0
121	140.416	77.967	20.549	57.316	0.661	0.668	100000.0
122	143.18	76.791	21.372	56.097	0.652	0.682	80000.0
123	138.953	78.682	20.294	58.046	0.672	0.653	40000.0
124	139.017	76.157	20.438	56.322	0.617	0.692	120000.0
125	143.463	76.74	22.164	56.668	0.636	0.68	120000.0
126	143.996	76.992	21.555	56.592	0.652	0.673	100000.0
127	144.59	77.508	22.204	57.764	0.662	0.661	60000.0
128	141.905	78.385	21.417	57.95	0.672	0.659	120000.0
129	139.096	77.883	20.415	57.483	0.681	0.657	40000.0
130	138.287	77.274	20.393	57.379	0.652	0.664	80000.0
131	143.116	78.104	21.433	57.83	0.658	0.664	60000.0
132	141.314	77.63	21.099	57.579	0.664	0.664	80000.0
133	139.082	77.105	20.344	56.769	0.648	0.671	80000.0
134	144.319	78.384	21.464	57.525	0.662	0.671	80000.0
135	141.269	78.249	20.618	57.448	0.661	0.666	100000.0
136	136.129	77.391	19.955	56.902	0.669	0.666	140000.0
137	147.271	76.712	22.358	56.935	0.642	0.679	120000.0
138	139.442	77.15	20.57	57.873	0.652	0.659	100000.0
139	137.229	76.897	20.283	56.96	0.643	0.671	40000.0
140	140.822	78.498	20.841	57.93	0.678	0.655	80000.0
141	139.743	77.517	20.766	57.55	0.652	0.666	60000.0
142	150.036	78.329	22.711	57.971	0.662	0.661	120000.0
143	145.517	78.23	22.025	57.607	0.665	0.663	140000.0
144	140.209	77.4	20.633	57.229	0.651	0.67	40000.0
145	143.675	76.839	21.704	56.849	0.654	0.672	60000.0
146	147.348	77.325	22.332	57.495	0.648	0.672	80000.0
147	145.719	78.385	22.206	57.704	0.669	0.657	80000.0
148	139.452	78.34	20.583	57.885	0.67	0.657	80000.0
149	140.105	76.397	20.994	55.952	0.653	0.684	80000.0
150	142.935	76.753	21.665	57.051	0.654	0.674	60000.0
151	143.991	77.724	22.108	57.317	0.664	0.667	60000.0
152	139.079	77.337	20.498	56.591	0.663	0.671	80000.0
153	140.438	76.464	20.814	56.718	0.638	0.679	60000.0
154	140.647	77.207	20.182	56.836	0.648	0.669	100000.0
155	141.699	78.755	20.853	57.415	0.675	0.66	80000.0
156	141.221	77.959	20.6	57.181	0.665	0.668	80000.0
157	147.832	77.295	22.894	57.285	0.646	0.671	40000.0
158	140.992	78.653	20.876	58.109	0.671	0.652	60000.0
159	144.794	78.142	21.956	57.208	0.671	0.664	40000.0
160	146.232	77.706	21.977	57.68	0.655	0.667	40000.0
161	149.008	78.025	22.654	58.054	0.654	0.664	80000.0
162	145.889	77.21	22.066	57.246	0.649	0.669	80000.0
163	147.965	77.935	22.311	57.151	0.65	0.671	60000.0
164	134.984	76.686	20.023	56.947	0.657	0.668	140000.0
165	141.412	76.302	21.307	56.356	0.65	0.681	80000.0
166	140.124	77.757	20.699	57.193	0.662	0.669	60000.0
167	136.908	78.511	20.19	57.717	0.697	0.655	100000.0
168	143.617	76.699	21.651	56.737	0.636	0.678	60000.0
169	139.425	77.503	20.52	57.261	0.669	0.662	60000.0
170	145.235	76.603	21.773	56.589	0.629	0.684	60000.0
171	146.565	76.25	22.548	56.918	0.626	0.68	60000.0
172	146.036	77.905	22.143	57.437	0.646	0.67	120000.0
173	143.265	76.917	21.513	57.347	0.65	0.672	80000.0
174	137.861	76.719	20.367	57.009	0.647	0.669	80000.0
175	141.228	78.635	21.137	57.941	0.675	0.656	80000.0
176	145.672	76.797	21.957	56.677	0.628	0.681	100000.0
177	145.08	76.905	21.879	56.838	0.653	0.677	40000.0
178	147.838	77.692	22.725	57.539	0.67	0.663	120000.0
179	147.367	77.693	22.747	57.4	0.665	0.669	60000.0
180	145.983	76.881	22.359	56.48	0.653	0.681	80000.0
181	146.838	76.791	22.337	56.975	0.624	0.682	120000.0
182	144.134	77.113	21.639	57.656	0.638	0.663	80000.0
183	139.016	77.9	20.528	57.293	0.671	0.665	40000.0
184	147.266	76.977	22.516	57.326	0.644	0.675	160000.0
185	149.363	78.256	22.839	57.718	0.666	0.663	60000.0
186	138.952	77.289	20.08	56.926	0.646	0.672	80000.0
187	147.427	76.956	22.495	57.168	0.655	0.677	80000.0
188	139.728	77.418	20.435	56.808	0.658	0.671	60000.0
189	139.131	77.957	20.482	57.338	0.66	0.662	140000.0
190	147.564	77.069	22.476	57.468	0.64	0.673	40000.0
191	139.491	77.936	20.488	57.449	0.665	0.659	40000.0
192	142.116	78.259	20.684	57.337	0.657	0.664	60000.0
193	148.164	76.444	22.375	56.314	0.638	0.682	60000.0
194	144.008	76.571	21.915	56.598	0.658	0.676	120000.0
195	148.365	76.883	22.543	57.065	0.642	0.675	80000.0
196	142.141	76.526	21.553	56.711	0.642	0.677	60000.0
197	140.164	77.521	21.006	57.051	0.633	0.679	80000.0
198	139.479	76.833	20.728	56.803	0.645	0.673	60000.0
199	140.567	76.936	20.932	57.028	0.647	0.674	100000.0
200	138.695	78.157	20.498	57.459	0.677	0.663	80000.0
