NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
59	155.974	80.252	23.622	59.284	0.697	0.642	40000.0
60	154.063	79.362	23.564	58.947	0.697	0.646	80000.0
61	157.484	80.489	23.846	59.894	0.68	0.637	40000.0
62	156.372	80.355	23.41	59.417	0.718	0.632	120000.0
63	153.967	80.08	23.567	58.62	0.705	0.652	60000.0
64	154.956	80.652	23.573	59.053	0.692	0.654	40000.0
65	148.337	80.831	21.677	59.189	0.706	0.635	40000.0
66	154.33	80.56	23.447	59.118	0.705	0.645	60000.0
67	153.636	80.394	23.637	58.984	0.708	0.642	40000.0
68	155.029	79.757	23.395	58.537	0.692	0.653	60000.0
69	154.865	80.38	23.47	59.169	0.704	0.645	40000.0
70	154.281	80.359	23.427	59.503	0.711	0.638	80000.0
71	154.644	81.157	23.375	59.449	0.715	0.636	100000.0
72	155.303	80.84	23.313	58.955	0.716	0.645	40000.0
73	153.461	80.691	23.049	59.381	0.702	0.638	40000.0
74	155.269	80.782	23.635	59.388	0.701	0.642	60000.0
75	154.89	80.816	23.05	59.144	0.711	0.64	40000.0
76	156.511	80.629	23.665	59.448	0.712	0.634	40000.0
77	147.109	80.847	21.67	59.641	0.72	0.63	80000.0
78	151.273	79.971	22.691	58.973	0.717	0.633	60000.0
79	154.045	80.538	23.125	59.284	0.711	0.638	40000.0
80	144.528	81.22	21.219	59.194	0.731	0.63	40000.0
81	154.16	79.703	23.301	58.585	0.692	0.653	120000.0
82	156.591	81.104	23.772	59.845	0.721	0.635	120000.0
83	156.098	79.606	23.951	59.129	0.686	0.647	60000.0
84	157.349	80.599	23.607	59.335	0.702	0.638	60000.0
85	155.943	80.443	23.633	59.755	0.704	0.636	40000.0
86	154.463	81.045	23.31	59.242	0.72	0.641	100000.0
87	152.589	79.977	23.011	59.096	0.707	0.637	60000.0
88	152.809	78.932	23.04	58.543	0.673	0.65	40000.0
89	155.562	80.348	23.56	59.02	0.69	0.648	60000.0
90	153.011	80.339	23.213	59.262	0.71	0.645	80000.0
91	152.954	79.154	23.021	58.679	0.682	0.653	60000.0
92	155.124	80.492	23.425	59.332	0.695	0.639	40000.0
93	153.576	79.988	22.949	58.736	0.698	0.649	160000.0
94	153.783	80.885	23.08	59.521	0.724	0.633	40000.0
95	153.338	81.604	22.693	60.012	0.715	0.63	60000.0
96	152.632	80.212	23.152	58.697	0.709	0.643	80000.0
97	154.599	80.971	23.321	59.281	0.729	0.631	60000.0
98	152.716	80.495	23.004	58.733	0.709	0.645	80000.0
99	150.107	80.195	22.629	59.036	0.712	0.641	40000.0
100	153.759	79.788	23.94	58.966	0.698	0.645	120000.0
101	152.286	79.703	22.928	59.118	0.691	0.642	60000.0
102	154.228	80.308	23.585	59.067	0.706	0.645	80000.0
103	151.785	79.88	22.775	58.66	0.696	0.645	60000.0
104	153.949	80.794	23.432	59.185	0.72	0.639	100000.0
105	154.597	80.523	23.239	59.057	0.713	0.641	40000.0
106	154.202	80.013	23.028	58.488	0.698	0.651	60000.0
107	153.708	80.901	22.936	59.287	0.707	0.64	40000.0
108	155.933	80.653	23.652	59.129	0.715	0.643	60000.0
109	150.833	82.714	22.295	60.682	0.735	0.614	80000.0
110	151.247	79.806	23.016	58.866	0.695	0.648	40000.0
111	151.599	79.855	22.87	58.717	0.712	0.642	120000.0
112	154.875	80.537	23.708	59.243	0.704	0.641	80000.0
113	156.34	81.109	23.538	59.559	0.728	0.635	60000.0
114	153.258	80.842	23.061	59.214	0.71	0.639	40000.0
115	156.454	80.537	23.571	59.107	0.703	0.646	40000.0
116	152.798	79.83	23.05	58.828	0.699	0.645	80000.0
117	153.398	80.017	22.853	58.656	0.706	0.64	60000.0
118	158.201	81.953	24.044	59.85	0.719	0.637	40000.0
119	154.998	80.462	23.222	59.16	0.694	0.65	60000.0
120	148.9	80.495	21.76	59.043	0.722	0.64	60000.0
121	157.497	81.044	23.51	59.258	0.719	0.637	40000.0
122	151.588	80.041	22.541	58.217	0.703	0.652	80000.0
123	156.565	81.088	23.258	59.875	0.709	0.631	60000.0
124	154.288	79.931	23.424	58.623	0.69	0.654	100000.0
125	150.514	79.886	23.125	58.702	0.696	0.648	80000.0
126	153.028	80.497	23.177	58.906	0.7	0.642	80000.0
127	153.996	80.4	23.567	59.667	0.706	0.633	80000.0
128	155.278	81.332	23.788	59.922	0.713	0.635	60000.0
129	155.779	80.68	23.516	59.204	0.725	0.633	60000.0
130	153.849	80.213	23.209	59.095	0.7	0.64	40000.0
131	156.287	81.322	23.913	59.723	0.711	0.635	100000.0
132	155.007	80.357	23.369	59.297	0.709	0.64	80000.0
133	153.849	79.834	23.074	58.463	0.694	0.648	40000.0
134	150.942	82.972	22.278	60.449	0.742	0.624	60000.0
135	154.053	81.23	23.201	59.578	0.716	0.635	80000.0
136	150.493	80.026	22.745	58.799	0.708	0.643	80000.0
137	155.339	80.779	23.31	59.175	0.705	0.644	80000.0
138	155.406	79.85	23.466	59.65	0.682	0.639	60000.0
139	151.974	79.873	23.232	58.872	0.694	0.642	60000.0
140	155.695	81.193	23.706	59.856	0.722	0.629	40000.0
141	153.855	80.7	23.26	59.392	0.703	0.637	100000.0
142	157.562	82.038	23.628	59.896	0.727	0.626	100000.0
143	154.847	81.069	23.509	59.498	0.712	0.637	60000.0
144	152.264	80.444	23.299	59.188	0.704	0.642	40000.0
145	146.907	80.228	21.598	59.061	0.703	0.636	100000.0
146	157.158	80.353	23.704	59.55	0.684	0.645	40000.0
147	154.365	80.498	23.47	59.115	0.702	0.64	100000.0
148	153.751	80.678	23.386	59.341	0.705	0.64	60000.0
149	151.118	79.788	22.783	58.327	0.693	0.658	120000.0
150	154.342	80.206	23.669	58.873	0.711	0.647	100000.0
151	153.942	80.799	23.377	58.606	0.723	0.645	60000.0
152	152.949	79.66	22.832	58.387	0.689	0.651	40000.0
153	156.413	79.648	23.905	59.014	0.681	0.65	40000.0
154	157.775	80.423	23.322	59.339	0.692	0.637	40000.0
155	150.072	81.62	22.193	59.359	0.721	0.635	60000.0
156	156.611	80.817	23.288	59.013	0.707	0.642	80000.0
157	148.859	80.896	21.897	59.328	0.708	0.637	80000.0
158	153.565	80.493	23.113	59.258	0.7	0.64	40000.0
159	155.571	80.661	23.448	59.179	0.699	0.638	60000.0
160	154.4	80.73	23.324	59.465	0.699	0.643	40000.0
161	155.863	81.222	23.748	60.003	0.722	0.629	60000.0
162	153.712	80.644	23.121	59.069	0.711	0.636	80000.0
163	155.862	80.251	23.48	58.771	0.692	0.651	80000.0
164	151.416	79.328	23.077	58.877	0.683	0.649	80000.0
165	151.473	79.804	23.131	58.846	0.699	0.649	40000.0
166	156.884	80.404	23.867	59.021	0.701	0.646	80000.0
167	152.812	80.681	23.14	59.228	0.738	0.634	80000.0
168	152.029	79.742	22.761	58.557	0.688	0.65	60000.0
169	153.326	80.184	22.959	58.89	0.708	0.641	100000.0
170	153.151	80.237	22.837	58.62	0.695	0.653	40000.0
171	156.546	80.113	23.837	59.302	0.684	0.647	80000.0
172	157.214	80.203	23.847	59.26	0.673	0.65	40000.0
173	155.138	81.143	23.605	60.12	0.72	0.629	100000.0
174	153.305	80.525	23.074	58.987	0.707	0.638	100000.0
175	153.571	81.025	23.262	59.289	0.715	0.639	80000.0
176	152.862	80.417	22.841	58.569	0.691	0.648	100000.0
177	154.088	80.153	23.125	58.936	0.711	0.64	100000.0
178	156.406	80.802	23.714	59.33	0.711	0.639	80000.0
179	153.067	80.454	23.579	59.25	0.714	0.639	40000.0
180	152.963	80.509	23.396	58.685	0.709	0.648	100000.0
181	155.515	80.192	23.521	59.264	0.677	0.652	40000.0
182	154.095	80.608	23.305	59.537	0.717	0.632	40000.0
183	152.88	80.626	23.336	59.027	0.712	0.642	80000.0
184	154.444	81.093	23.496	59.716	0.711	0.636	60000.0
185	156.703	81.284	23.679	59.713	0.722	0.629	80000.0
186	148.342	81.412	21.343	59.552	0.73	0.629	40000.0
187	153.926	80.226	23.219	59.042	0.712	0.645	80000.0
188	155.234	80.214	23.358	58.66	0.701	0.647	60000.0
189	155.502	81.204	23.144	59.184	0.707	0.636	40000.0
190	155.384	80.489	23.55	59.49	0.699	0.641	120000.0
191	153.683	80.522	23.095	59.479	0.701	0.635	100000.0
192	155.956	80.819	22.988	59.032	0.699	0.641	60000.0
193	155.486	80.22	23.345	59.103	0.694	0.641	80000.0
194	151.617	79.187	22.963	58.562	0.682	0.652	60000.0
195	155.744	79.994	23.568	58.788	0.693	0.648	60000.0
196	150.852	79.02	22.816	58.421	0.686	0.651	40000.0
197	153.523	80.797	23.591	59.047	0.685	0.651	40000.0
198	152.311	79.221	22.736	58.402	0.683	0.651	80000.0
199	150.483	81.685	22.138	59.991	0.733	0.625	80000.0
200	146.891	81.64	21.531	59.611	0.74	0.628	60000.0
