NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
69	117.484	69.718	17.627	52.465	0.548	0.732	80000.0
70	116.693	69.781	17.489	52.472	0.553	0.733	100000.0
71	117.241	69.573	17.737	52.221	0.537	0.734	120000.0
72	120.513	69.739	18.094	52.159	0.543	0.734	100000.0
73	118.805	69.765	17.721	51.906	0.545	0.74	80000.0
74	119.258	69.358	18.043	51.924	0.544	0.739	80000.0
75	120.617	69.619	17.911	51.978	0.544	0.736	100000.0
76	118.117	69.98	17.487	52.086	0.561	0.728	120000.0
77	115.153	68.487	17.314	51.846	0.53	0.736	100000.0
78	118.307	69.829	17.605	52.508	0.559	0.718	80000.0
79	119.063	69.322	18.004	52.346	0.55	0.731	80000.0
80	114.014	69.522	16.973	52.071	0.56	0.725	120000.0
81	116.506	68.505	17.459	51.393	0.542	0.739	80000.0
82	116.339	70.151	17.224	52.045	0.565	0.73	160000.0
83	114.801	69.422	17.185	51.837	0.551	0.733	80000.0
84	116.879	69.377	17.312	52.277	0.546	0.728	120000.0
85	118.169	69.593	17.572	52.432	0.546	0.731	100000.0
86	119.007	69.785	17.773	51.862	0.547	0.74	120000.0
87	114.72	69.084	17.341	52.103	0.55	0.729	60000.0
88	115.005	68.458	17.269	51.237	0.53	0.743	140000.0
89	119.278	70.293	17.878	52.186	0.552	0.732	100000.0
90	116.616	69.346	17.704	52.137	0.556	0.736	160000.0
91	116.623	67.921	17.359	51.1	0.533	0.748	140000.0
92	116.423	69.125	17.525	51.973	0.536	0.736	160000.0
93	115.338	69.001	17.181	51.58	0.544	0.738	100000.0
94	117.329	70.978	17.864	53.111	0.569	0.72	100000.0
95	117.658	69.375	17.494	51.93	0.535	0.738	60000.0
96	116.061	69.112	17.244	51.557	0.539	0.74	120000.0
97	116.093	70.396	17.32	52.451	0.567	0.724	100000.0
98	116.703	69.594	17.831	52.258	0.544	0.732	60000.0
99	117.126	68.069	17.511	51.892	0.53	0.735	140000.0
100	112.374	69.176	16.931	51.809	0.552	0.734	120000.0
101	115.599	68.666	17.201	51.427	0.541	0.737	100000.0
102	118.204	68.845	17.645	51.338	0.55	0.743	80000.0
103	117.21	69.085	17.609	51.714	0.537	0.741	60000.0
104	119.15	69.762	17.889	52.345	0.551	0.728	100000.0
105	115.749	69.045	17.276	51.951	0.532	0.741	160000.0
106	118.15	68.389	17.694	51.537	0.521	0.742	160000.0
107	117.694	69.233	17.622	52.2	0.55	0.733	80000.0
108	117.519	68.518	17.477	51.449	0.526	0.746	80000.0
109	117.861	70.076	17.718	52.492	0.545	0.734	120000.0
110	118.143	68.478	17.928	51.752	0.534	0.738	60000.0
111	116.28	68.788	17.414	51.696	0.541	0.74	80000.0
112	117.725	69.64	17.563	52.055	0.553	0.733	100000.0
113	120.064	70.596	17.936	52.262	0.568	0.73	140000.0
114	116.318	69.413	17.224	52.034	0.554	0.732	160000.0
115	121.953	71.255	18.123	52.991	0.567	0.728	100000.0
116	119.045	69.283	17.85	52.064	0.547	0.734	60000.0
117	118.378	68.831	17.674	51.906	0.527	0.74	120000.0
118	117.71	70.473	17.673	52.516	0.574	0.729	120000.0
119	118.439	68.244	17.752	51.245	0.532	0.747	80000.0
120	116.033	68.872	17.444	51.585	0.556	0.739	120000.0
121	121.017	70.281	17.975	52.266	0.551	0.728	60000.0
122	115.455	69.543	17.258	51.595	0.544	0.737	80000.0
123	117.571	70.157	17.455	52.524	0.553	0.729	120000.0
124	116.286	68.927	17.286	51.133	0.53	0.751	80000.0
125	115.977	68.482	17.211	50.983	0.54	0.739	160000.0
126	124.387	68.118	18.966	51.544	0.514	0.745	80000.0
127	112.604	69.322	16.9	51.993	0.545	0.732	80000.0
128	116.455	70.418	17.538	52.614	0.558	0.728	120000.0
129	116.393	68.58	17.419	51.858	0.545	0.736	140000.0
130	117.16	68.088	17.695	51.605	0.54	0.739	60000.0
131	119.903	70.067	18.292	52.814	0.543	0.726	80000.0
132	117.506	69.861	17.727	51.976	0.562	0.734	80000.0
133	116.105	69.514	17.256	51.922	0.559	0.728	100000.0
134	118.19	70.152	17.668	52.259	0.541	0.739	80000.0
135	116.563	70.972	17.263	52.441	0.573	0.725	160000.0
136	114.752	69.157	17.179	51.608	0.547	0.738	120000.0
137	116.914	68.436	17.462	51.417	0.538	0.742	100000.0
138	117.126	69.608	17.597	52.771	0.553	0.723	80000.0
139	115.281	69.071	17.421	51.485	0.54	0.739	80000.0
140	117.242	70.402	17.417	52.494	0.562	0.724	140000.0
141	115.843	70.259	17.183	51.958	0.557	0.732	100000.0
142	120.334	70.056	17.849	52.893	0.554	0.723	100000.0
143	117.959	69.481	17.926	52.247	0.55	0.732	100000.0
144	122.695	68.199	19.099	51.628	0.528	0.744	100000.0
145	115.572	69.285	17.312	52.007	0.552	0.73	120000.0
146	118.076	70.476	17.915	53.063	0.556	0.724	100000.0
147	115.69	70.597	17.518	52.439	0.573	0.725	120000.0
148	118.953	69.711	17.95	52.491	0.548	0.731	80000.0
149	113.075	66.974	16.941	50.435	0.527	0.75	140000.0
150	115.953	68.688	17.193	51.167	0.543	0.743	60000.0
151	116.12	69.956	17.277	51.999	0.568	0.73	100000.0
152	118.397	69.273	17.724	51.698	0.545	0.736	160000.0
153	116.872	69.117	17.461	51.922	0.543	0.734	100000.0
154	117.304	69.089	17.211	51.926	0.542	0.73	100000.0
155	116.701	69.415	17.368	51.573	0.557	0.734	100000.0
156	116.623	68.86	17.416	51.622	0.537	0.741	80000.0
157	116.16	70.0	17.314	52.103	0.546	0.731	140000.0
158	117.095	70.444	17.565	52.509	0.56	0.727	140000.0
159	116.733	69.761	17.387	51.86	0.555	0.731	120000.0
160	118.734	71.169	17.909	52.847	0.567	0.727	60000.0
161	122.328	69.516	18.164	52.421	0.543	0.732	100000.0
162	116.918	69.333	17.289	52.038	0.542	0.731	80000.0
163	116.577	68.641	17.342	51.62	0.522	0.739	80000.0
164	112.368	67.578	16.857	51.053	0.53	0.744	100000.0
165	113.729	69.477	16.878	51.622	0.559	0.732	140000.0
166	116.372	69.529	17.416	52.09	0.559	0.733	180000.0
167	115.676	70.618	17.304	52.36	0.576	0.726	120000.0
168	117.531	68.365	17.505	51.471	0.52	0.744	100000.0
169	116.176	67.983	17.391	51.427	0.541	0.739	120000.0
170	117.972	68.765	17.645	51.28	0.532	0.749	80000.0
171	116.849	68.15	17.453	52.305	0.514	0.735	60000.0
172	120.333	69.288	18.252	52.368	0.539	0.731	80000.0
173	119.582	69.627	18.101	52.857	0.553	0.727	80000.0
174	117.741	69.19	17.574	52.196	0.534	0.732	120000.0
175	122.345	70.718	18.353	52.639	0.559	0.73	100000.0
176	118.388	69.268	17.739	51.745	0.537	0.739	120000.0
177	117.529	69.837	17.507	52.02	0.554	0.732	80000.0
178	118.942	70.45	17.828	52.599	0.563	0.727	100000.0
179	117.066	69.15	17.366	51.284	0.559	0.741	100000.0
180	114.879	68.812	17.231	51.559	0.567	0.735	100000.0
181	123.507	68.385	18.931	51.29	0.52	0.749	100000.0
182	117.694	69.384	17.685	52.341	0.541	0.728	140000.0
183	115.914	68.824	17.464	51.999	0.548	0.733	80000.0
184	118.647	70.211	17.726	52.564	0.567	0.728	120000.0
185	116.811	70.303	17.443	52.261	0.56	0.729	100000.0
186	116.649	69.031	17.196	51.619	0.544	0.734	80000.0
187	117.473	69.841	17.616	51.74	0.562	0.735	120000.0
188	119.445	68.946	17.727	51.727	0.544	0.742	80000.0
189	117.873	70.15	17.65	52.052	0.563	0.728	60000.0
190	116.439	70.165	17.662	52.628	0.556	0.727	100000.0
191	116.855	68.822	17.266	51.961	0.536	0.733	120000.0
192	118.559	70.043	17.711	52.684	0.554	0.728	140000.0
193	114.712	70.187	17.087	51.838	0.562	0.73	100000.0
194	119.331	68.543	18.082	51.088	0.546	0.742	80000.0
195	118.279	70.29	17.645	52.471	0.553	0.728	120000.0
196	114.247	68.308	17.137	51.233	0.542	0.743	320000.0
197	117.013	68.576	17.583	51.28	0.524	0.75	80000.0
198	114.731	68.546	17.105	51.576	0.542	0.734	80000.0
199	116.955	69.138	17.677	51.675	0.532	0.74	80000.0
200	117.023	68.987	17.407	52.146	0.534	0.737	120000.0
