NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
101	121.08	70.182	17.933	52.514	0.551	0.729	80000.0
102	123.353	71.045	18.104	52.637	0.566	0.726	160000.0
103	121.824	71.558	18.03	53.15	0.561	0.723	120000.0
104	125.855	71.486	18.896	53.706	0.569	0.716	120000.0
105	120.131	71.208	17.927	53.011	0.572	0.723	80000.0
106	123.094	71.114	18.17	52.9	0.566	0.723	80000.0
107	122.643	71.506	18.194	53.526	0.575	0.717	60000.0
108	123.849	71.045	18.402	53.275	0.569	0.722	140000.0
109	123.63	72.24	18.635	54.064	0.575	0.714	100000.0
110	120.511	70.396	18.186	52.988	0.567	0.726	80000.0
111	120.968	71.042	17.941	52.654	0.566	0.728	120000.0
112	122.428	71.917	18.216	53.7	0.581	0.711	80000.0
113	123.396	72.588	18.574	54.102	0.593	0.709	100000.0
114	122.243	71.893	18.203	53.166	0.593	0.717	100000.0
115	125.38	72.066	18.422	53.502	0.568	0.727	100000.0
116	121.564	71.123	18.03	53.179	0.576	0.721	100000.0
117	121.557	71.564	17.983	53.533	0.567	0.714	140000.0
118	124.952	72.023	18.75	53.314	0.594	0.717	100000.0
119	124.262	71.052	18.504	53.268	0.572	0.722	80000.0
120	121.77	70.728	18.119	53.034	0.577	0.718	160000.0
121	124.789	71.86	18.536	53.34	0.588	0.718	220000.0
122	127.629	70.831	19.527	52.47	0.569	0.726	140000.0
123	123.148	71.136	18.048	53.049	0.567	0.726	140000.0
124	123.167	70.644	18.418	52.62	0.552	0.733	120000.0
125	120.202	70.587	17.939	52.666	0.56	0.725	160000.0
126	122.711	71.325	18.307	53.42	0.567	0.716	60000.0
127	119.419	70.97	17.938	53.371	0.563	0.719	100000.0
128	123.969	72.284	18.807	54.186	0.582	0.712	60000.0
129	124.129	71.437	18.476	53.5	0.589	0.712	80000.0
130	121.017	71.259	18.158	53.715	0.573	0.708	140000.0
131	122.71	72.376	18.423	53.851	0.585	0.712	60000.0
132	122.232	70.673	18.453	53.168	0.564	0.726	140000.0
133	120.622	70.51	17.773	52.786	0.563	0.722	100000.0
134	126.858	71.641	19.101	53.359	0.558	0.729	80000.0
135	127.42	71.905	19.039	53.687	0.577	0.717	80000.0
136	119.117	70.707	17.671	52.579	0.566	0.728	140000.0
137	123.965	70.998	18.707	53.559	0.577	0.717	140000.0
138	121.867	70.764	18.226	53.673	0.566	0.714	80000.0
139	120.938	70.326	17.961	52.396	0.559	0.73	80000.0
140	121.376	72.365	17.89	53.524	0.594	0.711	100000.0
141	120.981	72.133	17.91	53.64	0.582	0.713	160000.0
142	123.407	72.629	18.184	54.137	0.593	0.704	180000.0
143	122.873	71.83	18.395	53.65	0.578	0.715	120000.0
144	122.075	69.596	18.315	52.521	0.541	0.734	160000.0
145	120.806	71.927	17.916	53.443	0.587	0.71	100000.0
146	124.983	72.642	18.906	54.201	0.58	0.71	80000.0
147	122.842	72.455	18.541	53.597	0.592	0.71	100000.0
148	124.027	71.704	18.527	53.739	0.571	0.716	180000.0
149	118.531	69.992	17.7	51.989	0.564	0.734	60000.0
150	125.719	71.043	18.973	53.305	0.568	0.723	40000.0
151	120.255	71.74	17.88	53.342	0.59	0.712	80000.0
152	126.525	71.763	19.222	53.56	0.585	0.714	80000.0
153	122.437	70.913	18.359	53.358	0.573	0.718	80000.0
154	121.962	72.057	18.112	53.65	0.588	0.707	100000.0
155	121.465	72.523	17.98	53.733	0.598	0.708	100000.0
156	123.943	70.341	18.508	52.71	0.56	0.727	100000.0
157	129.359	71.381	19.9	53.114	0.569	0.725	100000.0
158	121.853	70.928	18.19	53.539	0.561	0.719	60000.0
159	122.165	71.56	18.17	53.164	0.57	0.72	80000.0
160	128.122	72.221	19.612	53.163	0.573	0.728	160000.0
161	124.844	72.927	18.746	54.35	0.604	0.705	120000.0
162	120.906	71.213	17.704	53.061	0.562	0.719	60000.0
163	121.039	71.162	17.922	52.968	0.552	0.727	80000.0
164	120.07	70.175	18.097	53.02	0.562	0.723	100000.0
165	121.302	71.163	18.221	52.862	0.582	0.721	60000.0
166	123.457	70.898	18.489	53.121	0.569	0.726	140000.0
167	122.048	71.962	18.174	53.604	0.587	0.716	120000.0
168	120.157	71.048	17.693	52.776	0.557	0.723	100000.0
169	120.729	70.227	18.331	53.162	0.56	0.722	100000.0
170	122.108	70.906	18.222	52.982	0.563	0.728	120000.0
171	122.583	71.08	18.137	53.568	0.556	0.718	80000.0
172	124.143	71.459	18.791	53.522	0.565	0.718	120000.0
173	129.55	71.92	19.873	54.057	0.581	0.714	80000.0
174	121.875	71.9	17.975	53.432	0.573	0.714	140000.0
175	125.262	72.776	18.694	54.048	0.583	0.712	120000.0
176	123.726	70.45	18.266	52.388	0.55	0.732	80000.0
177	122.482	71.359	18.145	53.073	0.574	0.72	100000.0
178	125.43	71.886	18.722	53.752	0.579	0.714	60000.0
179	123.802	71.476	18.54	53.353	0.578	0.719	100000.0
180	121.85	70.181	18.239	52.531	0.564	0.728	80000.0
181	126.505	70.653	18.927	52.342	0.549	0.736	120000.0
182	122.282	70.899	18.266	53.4	0.565	0.713	80000.0
183	121.591	71.707	18.19	53.349	0.578	0.718	60000.0
184	121.791	71.972	18.112	53.733	0.589	0.713	80000.0
185	125.0	71.967	18.579	53.821	0.582	0.709	120000.0
186	121.23	70.91	17.891	52.862	0.563	0.723	60000.0
187	121.544	71.642	18.143	53.477	0.582	0.717	180000.0
188	123.511	71.783	18.237	53.369	0.588	0.715	120000.0
189	122.376	71.511	18.188	53.044	0.574	0.72	100000.0
190	122.29	71.668	18.283	53.438	0.572	0.722	180000.0
191	121.594	70.84	17.988	53.317	0.562	0.714	80000.0
192	122.795	72.161	18.181	53.817	0.579	0.711	140000.0
193	120.493	71.275	17.812	52.633	0.573	0.724	80000.0
194	118.275	70.545	17.534	52.27	0.57	0.725	80000.0
195	122.569	71.615	18.2	53.223	0.577	0.717	120000.0
196	128.522	70.078	19.991	52.806	0.554	0.73	80000.0
197	121.776	71.481	18.375	52.826	0.563	0.73	160000.0
198	121.283	70.213	18.329	52.992	0.555	0.723	60000.0
199	124.126	71.141	18.574	53.396	0.562	0.719	120000.0
200	121.571	71.534	17.972	53.347	0.574	0.719	100000.0
